Start_Pos	End_Pos	Discriminant_Value	Distance from cutoff
248	445	0.222578	-0.0174216
249	446	0.222916	-0.0170837
250	447	0.223251	-0.0167487
251	448	0.223591	-0.0164086
252	449	0.223971	-0.0160287
253	450	0.224363	-0.0156368
254	451	0.224779	-0.0152213
255	452	0.225225	-0.0147749
256	453	0.225668	-0.0143317
257	454	0.226103	-0.0138968
258	455	0.226552	-0.0134479
259	456	0.227009	-0.0129914
260	457	0.227482	-0.0125184
261	458	0.227978	-0.0120223
262	459	0.228471	-0.0115293
263	460	0.228949	-0.0110506
264	461	0.229446	-0.0105543
265	462	0.229955	-0.0100446
266	463	0.230472	-0.00952776
267	464	0.230992	-0.00900808
268	465	0.231518	-0.00848228
269	466	0.232016	-0.00798358
270	467	0.232547	-0.00745298
271	468	0.233104	-0.00689555
272	469	0.233653	-0.0063469
273	470	0.234186	-0.00581407
274	471	0.234739	-0.00526142
275	472	0.235274	-0.00472601
276	473	0.235794	-0.00420585
277	474	0.23629	-0.00371004
278	475	0.236784	-0.00321621
279	476	0.237302	-0.00269792
280	477	0.237839	-0.00216114
281	478	0.238399	-0.00160107
282	479	0.23897	-0.00103009
283	480	0.239528	-0.000472456
284	481	0.240091	9.11793e-05
285	482	0.24066	0.000660319
286	483	0.241239	0.00123923
287	484	0.241853	0.0018526
288	485	0.242485	0.00248454
289	486	0.243108	0.00310756
290	487	0.243752	0.00375157
291	488	0.244392	0.0043923
292	489	0.245012	0.0050123
293	490	0.245711	0.0057107
294	491	0.246384	0.00638379
295	492	0.247058	0.00705805
296	493	0.247748	0.0077477
297	494	0.24843	0.00843024
298	495	0.249085	0.00908546
299	496	0.249753	0.00975291
300	497	0.250398	0.0103977
301	498	0.251038	0.0110376
302	499	0.251666	0.0116664
303	500	0.252317	0.0123172
304	501	0.25296	0.0129595
305	502	0.253595	0.0135946
306	503	0.254227	0.0142266
307	504	0.254869	0.0148691
308	505	0.25553	0.0155305
309	506	0.256186	0.0161855
310	507	0.256839	0.0168389
311	508	0.257469	0.0174687
312	509	0.258289	0.018289
313	510	0.2591	0.0190996
314	511	0.259905	0.0199046
315	512	0.260717	0.0207166
316	513	0.261519	0.0215194
317	514	0.262321	0.022321
318	515	0.263121	0.0231211
319	516	0.263936	0.0239361
320	517	0.264696	0.0246958
321	518	0.265426	0.0254258
322	519	0.266148	0.0261482
323	520	0.266834	0.0268335
324	521	0.26733	0.0273295
325	522	0.267801	0.0278011
326	523	0.268246	0.0282459
327	524	0.268742	0.0287425
328	525	0.269262	0.0292625
329	526	0.269759	0.0297591
330	527	0.270241	0.0302414
331	528	0.27073	0.0307298
332	529	0.271218	0.0312176
333	530	0.271716	0.0317161
334	531	0.272183	0.0321829
335	532	0.272633	0.0326335
336	533	0.273003	0.0330027
337	534	0.273332	0.0333319
338	535	0.273665	0.0336647
339	536	0.273986	0.0339856
340	537	0.274298	0.0342979
341	538	0.274586	0.0345858
342	539	0.274904	0.0349036
343	540	0.275217	0.0352171
344	541	0.27559	0.0355896
345	542	0.275967	0.0359673
346	543	0.276384	0.0363839
347	544	0.276785	0.0367852
348	545	0.277191	0.0371914
349	546	0.27763	0.0376301
350	547	0.27809	0.0380903
351	548	0.278479	0.0384791
352	549	0.27897	0.0389699
353	550	0.279498	0.0394981
354	551	0.280057	0.0400568
355	552	0.280601	0.0406009
356	553	0.281147	0.0411468
357	554	0.281681	0.0416808
358	555	0.282293	0.042293
359	556	0.282894	0.0428945
360	557	0.283539	0.043539
361	558	0.284188	0.0441881
362	559	0.284848	0.044848
363	560	0.285447	0.0454471
364	561	0.285986	0.0459857
365	562	0.28653	0.0465296
366	563	0.287036	0.0470361
367	564	0.287522	0.0475222
368	565	0.288029	0.0480285
369	566	0.288539	0.0485386
370	567	0.289034	0.0490344
371	568	0.289557	0.0495572
372	569	0.290059	0.0500589
373	570	0.290555	0.0505548
374	571	0.291046	0.0510458
375	572	0.291597	0.0515968
376	573	0.292154	0.0521537
377	574	0.292763	0.0527628
378	575	0.293353	0.0533533
379	576	0.293959	0.0539592
380	577	0.294596	0.0545962
381	578	0.295275	0.0552746
382	579	0.295948	0.055948
383	580	0.296614	0.056614
384	581	0.297278	0.0572782
385	582	0.297912	0.0579116
386	583	0.298525	0.0585254
387	584	0.299115	0.0591146
388	585	0.299628	0.0596278
389	586	0.300116	0.0601157
390	587	0.300625	0.0606251
391	588	0.301083	0.0610833
392	589	0.301531	0.0615312
393	590	0.301948	0.0619482
394	591	0.302311	0.0623111
395	592	0.302654	0.0626541
396	593	0.303014	0.0630141
397	594	0.30338	0.0633795
398	595	0.303686	0.0636863
399	596	0.303963	0.0639634
400	597	0.304214	0.0642137
401	598	0.304382	0.0643822
402	599	0.304507	0.0645071
403	600	0.304666	0.0646662
404	601	0.304818	0.0648175
405	602	0.304913	0.064913
406	603	0.305028	0.0650283
407	604	0.305101	0.0651009
408	605	0.305149	0.0651489
409	606	0.30519	0.06519
410	607	0.305237	0.065237
411	608	0.30528	0.0652797
412	609	0.305355	0.0653552
413	610	0.305478	0.0654784
414	611	0.305586	0.0655857
415	612	0.305736	0.0657361
416	613	0.305911	0.0659114
417	614	0.306131	0.0661315
418	615	0.306343	0.0663427
419	616	0.306503	0.0665029
420	617	0.306678	0.0666777
421	618	0.306835	0.0668353
422	619	0.307002	0.0670021
423	620	0.307142	0.0671419
424	621	0.3073	0.0672997
425	622	0.307427	0.0674271
426	623	0.307549	0.0675492
427	624	0.30765	0.0676497
428	625	0.307722	0.0677216
429	626	0.307801	0.0678005
430	627	0.307849	0.0678493
431	628	0.307882	0.0678824
432	629	0.307907	0.0679071
433	630	0.307934	0.0679337
434	631	0.307979	0.067979
435	632	0.307955	0.0679548
436	633	0.307932	0.0679321
437	634	0.307937	0.0679369
438	635	0.307947	0.067947
439	636	0.308009	0.0680088
440	637	0.308054	0.0680536
441	638	0.308087	0.0680872
442	639	0.308076	0.0680764
443	640	0.30806	0.0680602
444	641	0.308058	0.0680578
445	642	0.308057	0.068057
446	643	0.308073	0.0680731
447	644	0.308074	0.0680741
448	645	0.308073	0.0680731
449	646	0.308067	0.0680675
450	647	0.308009	0.0680089
451	648	0.307926	0.0679264
452	649	0.307835	0.0678348
453	650	0.307707	0.0677065
454	651	0.307573	0.0675729
455	652	0.307443	0.0674434
456	653	0.307295	0.0672947
457	654	0.307132	0.0671323
458	655	0.306956	0.0669559
459	656	0.306777	0.066777
460	657	0.306579	0.0665792
461	658	0.3063	0.0662996
462	659	0.306049	0.0660487
463	660	0.305784	0.0657839
464	661	0.305521	0.0655205
465	662	0.305264	0.0652641
466	663	0.304925	0.0649253
467	664	0.304577	0.0645768
468	665	0.304162	0.0641618
469	666	0.303716	0.0637161
470	667	0.303179	0.0631786
471	668	0.30266	0.0626604
472	669	0.302059	0.0620594
473	670	0.301495	0.0614946
474	671	0.300907	0.0609071
475	672	0.300337	0.0603374
476	673	0.299737	0.0597368
477	674	0.299152	0.0591517
478	675	0.298553	0.0585526
479	676	0.297897	0.0578972
480	677	0.297254	0.0572537
481	678	0.296617	0.0566169
482	679	0.295922	0.0559222
483	680	0.295223	0.055223
484	681	0.294487	0.0544872
485	682	0.293645	0.0536447
486	683	0.292796	0.0527961
487	684	0.291929	0.0519287
488	685	0.291041	0.0510414
489	686	0.29022	0.05022
490	687	0.289474	0.0494742
491	688	0.28869	0.0486905
492	689	0.287886	0.0478859
493	690	0.28709	0.0470895
494	691	0.28635	0.0463504
495	692	0.285613	0.045613
496	693	0.284901	0.0449008
497	694	0.284195	0.0441949
498	695	0.283484	0.0434844
499	696	0.282834	0.0428341
500	697	0.282209	0.0422091
501	698	0.281549	0.0415494
502	699	0.280879	0.0408792
503	700	0.280089	0.0400893
504	701	0.279293	0.0392931
505	702	0.278478	0.0384785
506	703	0.27764	0.0376396
507	704	0.276827	0.0368267
508	705	0.275999	0.0359985
509	706	0.275242	0.035242
510	707	0.27444	0.0344397
511	708	0.273572	0.0335722
512	709	0.272703	0.0327026
513	710	0.271829	0.0318291
514	711	0.270958	0.0309583
515	712	0.270071	0.0300711
516	713	0.269187	0.0291871
517	714	0.268299	0.0282985
518	715	0.26739	0.0273904
519	716	0.266544	0.0265441
520	717	0.265724	0.0257239
521	718	0.264947	0.0249473
522	719	0.264194	0.0241942
523	720	0.26345	0.0234496
524	721	0.262644	0.0226442
525	722	0.261796	0.0217958
526	723	0.260921	0.0209205
527	724	0.260049	0.0200494
528	725	0.259186	0.019186
529	726	0.258252	0.0182525
530	727	0.257312	0.0173117
531	728	0.256343	0.0163426
532	729	0.255381	0.0153812
533	730	0.254439	0.0144391
534	731	0.253543	0.0135434
535	732	0.252643	0.0126426
536	733	0.251719	0.0117192
537	734	0.250793	0.0107929
538	735	0.249858	0.00985824
539	736	0.24895	0.00894995
540	737	0.248015	0.00801531
541	738	0.247061	0.00706102
542	739	0.246057	0.00605686
543	740	0.245036	0.00503561
544	741	0.243989	0.00398893
545	742	0.242941	0.00294116
546	743	0.241861	0.00186083
547	744	0.240818	0.000817801
548	745	0.239768	-0.00023187
549	746	0.238783	-0.00121715
550	747	0.237804	-0.00219594
551	748	0.236791	-0.00320888
552	749	0.235729	-0.00427082
553	750	0.234716	-0.00528433
554	751	0.233723	-0.00627678
555	752	0.232738	-0.00726236
556	753	0.231638	-0.00836152
557	754	0.23054	-0.00945987
558	755	0.229433	-0.0105669
559	756	0.228333	-0.0116674
560	757	0.227284	-0.0127162
561	758	0.226299	-0.0137008
562	759	0.225322	-0.0146783
563	760	0.224363	-0.0156368
564	761	0.223418	-0.0165819
565	762	0.222478	-0.0175222
566	763	0.221525	-0.0184749
567	764	0.220582	-0.019418
568	765	0.219549	-0.0204511
569	766	0.218551	-0.0214489
570	767	0.217609	-0.0223915
571	768	0.21667	-0.0233303
572	769	0.215746	-0.0242545
573	770	0.214843	-0.025157
574	771	0.213887	-0.0261133
575	772	0.212888	-0.0271121
576	773	0.211925	-0.0280746
577	774	0.210996	-0.0290039
578	775	0.210054	-0.029946
579	776	0.209139	-0.0308612
580	777	0.208271	-0.0317287
581	778	0.207396	-0.0326041
582	779	0.206563	-0.0334368
583	780	0.205761	-0.0342388
584	781	0.204971	-0.0350292
585	782	0.204186	-0.0358139
586	783	0.203444	-0.0365563
587	784	0.202722	-0.0372775
588	785	0.201943	-0.0380566
589	786	0.201175	-0.0388247
590	787	0.200416	-0.0395845
591	788	0.199664	-0.0403358
592	789	0.19899	-0.0410098
593	790	0.198335	-0.0416652
594	791	0.197668	-0.0423321
595	792	0.197008	-0.0429918
596	793	0.196419	-0.0435807
597	794	0.195839	-0.0441611
598	795	0.195299	-0.044701
599	796	0.194795	-0.045205
600	797	0.194293	-0.0457068
601	798	0.193769	-0.046231
602	799	0.193228	-0.0467723
603	800	0.192724	-0.0472757
604	801	0.192191	-0.0478094
605	802	0.191702	-0.0482975
606	803	0.191226	-0.0487743
607	804	0.190746	-0.0492536
608	805	0.190263	-0.0497372
1013	1210	0.190139	-0.0498614
1014	1211	0.190288	-0.0497119
1015	1212	0.190475	-0.0495245
1016	1213	0.190647	-0.0493533
1017	1214	0.190805	-0.0491945
1018	1215	0.190901	-0.0490987
1019	1216	0.190986	-0.0490141
1020	1217	0.191073	-0.048927
1021	1218	0.191169	-0.0488313
1022	1219	0.191261	-0.0487392
1023	1220	0.191361	-0.0486394
1024	1221	0.191456	-0.0485443
1025	1222	0.191523	-0.0484771
1026	1223	0.191598	-0.0484018
1027	1224	0.191578	-0.0484221
1028	1225	0.191574	-0.0484257
1029	1226	0.191615	-0.0483846
1030	1227	0.191638	-0.0483618
1031	1228	0.191647	-0.0483535
1032	1229	0.191498	-0.0485021
1033	1230	0.191316	-0.0486836
1034	1231	0.191107	-0.0488926
1035	1232	0.190925	-0.049075
1036	1233	0.190795	-0.0492046
1037	1234	0.190662	-0.0493378
1038	1235	0.190552	-0.0494478
1039	1236	0.190484	-0.049516
1040	1237	0.19041	-0.0495896
1041	1238	0.190336	-0.0496639
1042	1239	0.190283	-0.0497167
1043	1240	0.190281	-0.0497191
1044	1241	0.190284	-0.0497157
1045	1242	0.19033	-0.0496703
1046	1243	0.190387	-0.0496126
1047	1244	0.190443	-0.0495572
1048	1245	0.190474	-0.0495261
1049	1246	0.190466	-0.0495336
1050	1247	0.190411	-0.0495886
1051	1248	0.190383	-0.0496173
1052	1249	0.190358	-0.0496421
1053	1250	0.190313	-0.0496869
1054	1251	0.190266	-0.0497337
1055	1252	0.190239	-0.0497608
1056	1253	0.190245	-0.0497555
1057	1254	0.190239	-0.0497613
1058	1255	0.1901	-0.0499
1261	1458	0.19028	-0.0497197
1262	1459	0.19057	-0.0494301
1263	1460	0.190882	-0.0491181
1264	1461	0.191203	-0.0487966
1265	1462	0.191553	-0.0484471
1266	1463	0.191929	-0.0480708
1267	1464	0.192325	-0.0476753
1268	1465	0.19267	-0.0473299
1269	1466	0.193026	-0.0469738
1270	1467	0.193381	-0.0466187
1271	1468	0.193759	-0.0462409
1272	1469	0.194112	-0.0458882
1273	1470	0.194455	-0.0455447
1274	1471	0.194741	-0.0452588
1275	1472	0.195013	-0.0449873
1276	1473	0.195288	-0.0447121
1277	1474	0.195538	-0.0444617
1278	1475	0.195806	-0.0441936
1279	1476	0.196042	-0.0439576
1280	1477	0.196289	-0.0437109
1281	1478	0.196506	-0.0434936
1282	1479	0.196721	-0.0432787
1283	1480	0.196953	-0.0430474
1284	1481	0.19722	-0.04278
1285	1482	0.197507	-0.0424928
1286	1483	0.197781	-0.0422194
1287	1484	0.197997	-0.0420031
1288	1485	0.198197	-0.0418029
1289	1486	0.198394	-0.0416056
1290	1487	0.198592	-0.041408
1291	1488	0.198822	-0.041178
1292	1489	0.198998	-0.0410019
1293	1490	0.199211	-0.0407891
1294	1491	0.199405	-0.0405951
1295	1492	0.199637	-0.0403626
1296	1493	0.199828	-0.0401722
1297	1494	0.199994	-0.0400058
1298	1495	0.200161	-0.0398386
1299	1496	0.200335	-0.0396648
1300	1497	0.200511	-0.0394888
1301	1498	0.200681	-0.0393188
1302	1499	0.200828	-0.0391718
1303	1500	0.200974	-0.0390264
1304	1501	0.201059	-0.0389406
1305	1502	0.201144	-0.0388558
1306	1503	0.201174	-0.0388259
1307	1504	0.201183	-0.0388167
1308	1505	0.201193	-0.0388074
1309	1506	0.201217	-0.0387826
1310	1507	0.201234	-0.0387663
1311	1508	0.201305	-0.0386955
1312	1509	0.201419	-0.0385811
1313	1510	0.201544	-0.0384559
1314	1511	0.201689	-0.0383109
1315	1512	0.201899	-0.0381005
1316	1513	0.202096	-0.0379041
1317	1514	0.202334	-0.0376664
1318	1515	0.202574	-0.0374262
1319	1516	0.20281	-0.0371902
1320	1517	0.203015	-0.0369848
1321	1518	0.203215	-0.0367853
1322	1519	0.203357	-0.0366433
1323	1520	0.203493	-0.0365072
1324	1521	0.203591	-0.0364087
1325	1522	0.203623	-0.0363768
1326	1523	0.203656	-0.0363442
1327	1524	0.203777	-0.0362231
1328	1525	0.20392	-0.0360799
1329	1526	0.204003	-0.0359966
1330	1527	0.204096	-0.0359045
1331	1528	0.204154	-0.0358462
1332	1529	0.204259	-0.0357414
1333	1530	0.204316	-0.0356838
1334	1531	0.204414	-0.0355864
1335	1532	0.204537	-0.0354633
1336	1533	0.20473	-0.0352697
1337	1534	0.204961	-0.0350389
1338	1535	0.205175	-0.0348252
1339	1536	0.205359	-0.0346414
1340	1537	0.205584	-0.034416
1341	1538	0.20584	-0.0341603
1342	1539	0.206073	-0.0339274
1343	1540	0.206263	-0.0337372
1344	1541	0.206454	-0.0335463
1345	1542	0.206663	-0.0333366
1346	1543	0.206878	-0.033122
1347	1544	0.207156	-0.0328444
1348	1545	0.207437	-0.0325629
1349	1546	0.207705	-0.0322953
1350	1547	0.207963	-0.032037
1351	1548	0.208189	-0.031811
1352	1549	0.20836	-0.0316396
1353	1550	0.208514	-0.0314861
1354	1551	0.208708	-0.0312923
1355	1552	0.2089	-0.0310999
1356	1553	0.209096	-0.0309039
1357	1554	0.209291	-0.0307095
1358	1555	0.20945	-0.0305502
1359	1556	0.209602	-0.0303981
1360	1557	0.209784	-0.0302163
1361	1558	0.209991	-0.030009
1362	1559	0.210227	-0.0297728
1363	1560	0.210397	-0.0296028
1364	1561	0.210545	-0.0294546
1365	1562	0.210666	-0.0293336
1366	1563	0.210794	-0.0292064
1367	1564	0.210842	-0.0291578
1368	1565	0.210882	-0.0291184
1369	1566	0.210889	-0.0291108
1370	1567	0.210901	-0.0290987
1371	1568	0.210927	-0.0290729
1372	1569	0.21096	-0.02904
1373	1570	0.210948	-0.0290517
1374	1571	0.210887	-0.0291133
1375	1572	0.210812	-0.029188
1376	1573	0.210751	-0.0292493
1377	1574	0.21062	-0.0293799
1378	1575	0.2105	-0.0295001
1379	1576	0.210435	-0.0295653
1380	1577	0.210449	-0.0295514
1381	1578	0.21045	-0.0295505
1382	1579	0.210466	-0.0295336
1383	1580	0.210574	-0.029426
1384	1581	0.21069	-0.02931
1385	1582	0.210833	-0.0291666
1386	1583	0.210942	-0.0290578
1387	1584	0.211077	-0.0289228
1388	1585	0.211156	-0.0288438
1389	1586	0.211246	-0.0287544
1390	1587	0.211322	-0.0286782
1391	1588	0.211419	-0.0285812
1392	1589	0.211502	-0.0284978
1393	1590	0.21158	-0.0284195
1394	1591	0.211593	-0.0284065
1395	1592	0.211597	-0.0284029
1396	1593	0.211578	-0.0284215
1397	1594	0.21153	-0.02847
1398	1595	0.211631	-0.0283685
1399	1596	0.211731	-0.0282687
1400	1597	0.211842	-0.0281583
1401	1598	0.211957	-0.028043
1402	1599	0.212052	-0.0279482
1403	1600	0.212096	-0.0279039
1404	1601	0.212145	-0.0278554
1405	1602	0.2122	-0.0277999
1406	1603	0.212212	-0.0277885
1407	1604	0.212225	-0.0277751
1408	1605	0.212249	-0.027751
1409	1606	0.212318	-0.0276816
1410	1607	0.21244	-0.0275601
1411	1608	0.212567	-0.0274332
1412	1609	0.212695	-0.027305
1413	1610	0.212837	-0.0271628
1414	1611	0.212989	-0.0270105
1415	1612	0.213129	-0.0268711
1416	1613	0.213238	-0.0267619
1417	1614	0.213356	-0.0266441
1418	1615	0.213494	-0.0265061
1419	1616	0.213624	-0.0263765
1420	1617	0.213738	-0.0262619
1421	1618	0.213844	-0.0261564
1422	1619	0.213962	-0.0260376
1423	1620	0.214112	-0.0258876
1424	1621	0.214321	-0.0256786
1425	1622	0.214524	-0.025476
1426	1623	0.214756	-0.0252444
1427	1624	0.214965	-0.0250353
1428	1625	0.215121	-0.0248786
1429	1626	0.215298	-0.0247022
1430	1627	0.215484	-0.0245163
1431	1628	0.2157	-0.0243003
1432	1629	0.215947	-0.0240528
1433	1630	0.216191	-0.0238088
1434	1631	0.216468	-0.0235323
1435	1632	0.216763	-0.023237
1436	1633	0.217069	-0.0229313
1437	1634	0.217373	-0.0226274
1438	1635	0.217668	-0.022332
1439	1636	0.217972	-0.0220281
1440	1637	0.2183	-0.0216997
1441	1638	0.218609	-0.0213908
1442	1639	0.218925	-0.0210752
1443	1640	0.219268	-0.020732
1444	1641	0.219581	-0.0204185
1445	1642	0.219883	-0.0201172
1446	1643	0.220137	-0.0198628
1447	1644	0.220379	-0.0196213
1448	1645	0.220637	-0.0193627
1449	1646	0.220948	-0.0190524
1450	1647	0.221233	-0.0187671
1451	1648	0.221499	-0.0185008
1452	1649	0.221772	-0.0182278
1453	1650	0.222067	-0.0179334
1454	1651	0.222386	-0.0176136
1455	1652	0.222699	-0.0173007
1456	1653	0.223019	-0.0169814
1457	1654	0.22335	-0.0166496
1458	1655	0.223684	-0.0163155
1459	1656	0.224039	-0.0159615
1460	1657	0.22437	-0.0156302
1461	1658	0.224705	-0.0152946
1462	1659	0.225031	-0.0149689
1463	1660	0.225359	-0.014641
1464	1661	0.225682	-0.014318
1465	1662	0.226016	-0.0139837
1466	1663	0.226411	-0.013589
1467	1664	0.226847	-0.0131528
1468	1665	0.227293	-0.0127074
1469	1666	0.227743	-0.0122573
1470	1667	0.22821	-0.0117903
1471	1668	0.228685	-0.0113146
