Start_Pos	End_Pos	Discriminant_Value	Distance from cutoff
275	474	0.357525	0.117525
276	475	0.356574	0.116574
277	476	0.355597	0.115597
278	477	0.35465	0.11465
279	478	0.353745	0.113745
280	479	0.352859	0.112859
281	480	0.351991	0.111991
282	481	0.351131	0.111131
283	482	0.350248	0.110248
284	483	0.349344	0.109344
285	484	0.348473	0.108473
286	485	0.347625	0.107625
287	486	0.346812	0.106812
288	487	0.346008	0.106008
289	488	0.345241	0.105241
290	489	0.344436	0.104436
291	490	0.343641	0.103641
292	491	0.342874	0.102874
293	492	0.342083	0.102083
294	493	0.341279	0.101279
295	494	0.340464	0.100464
296	495	0.339682	0.0996819
297	496	0.338899	0.0988988
298	497	0.338199	0.0981989
299	498	0.337582	0.0975822
300	499	0.336956	0.0969557
301	500	0.336343	0.0963428
302	501	0.335751	0.0957508
303	502	0.335174	0.0951741
304	503	0.334584	0.0945836
305	504	0.333972	0.0939724
306	505	0.333387	0.0933871
307	506	0.332815	0.0928145
308	507	0.332217	0.092217
309	508	0.331619	0.0916188
310	509	0.331038	0.0910381
311	510	0.330482	0.0904824
312	511	0.329918	0.0899179
313	512	0.32935	0.0893497
314	513	0.328779	0.088779
315	514	0.328218	0.088218
316	515	0.327656	0.0876557
317	516	0.327067	0.0870666
318	517	0.326506	0.0865064
319	518	0.32595	0.0859498
320	519	0.325379	0.0853786
321	520	0.324824	0.0848239
322	521	0.324316	0.0843162
323	522	0.32384	0.0838404
324	523	0.323336	0.0833361
325	524	0.322814	0.0828144
326	525	0.322297	0.0822971
327	526	0.321797	0.0817971
328	527	0.321365	0.0813646
329	528	0.32092	0.0809198
330	529	0.320497	0.0804969
331	530	0.320082	0.0800821
332	531	0.319686	0.0796865
333	532	0.319398	0.0793977
334	533	0.319099	0.0790989
335	534	0.318734	0.0787338
336	535	0.318371	0.0783706
337	536	0.318006	0.0780056
338	537	0.317591	0.077591
339	538	0.317183	0.0771825
340	539	0.316824	0.0768243
341	540	0.31647	0.0764701
342	541	0.31611	0.0761097
343	542	0.31575	0.0757503
344	543	0.315368	0.0753678
345	544	0.314973	0.0749727
346	545	0.314609	0.0746085
347	546	0.314278	0.0742782
348	547	0.313979	0.0739794
349	548	0.313697	0.0736972
350	549	0.313418	0.0734182
351	550	0.313131	0.0731309
352	551	0.31284	0.0728402
353	552	0.312566	0.0725658
354	553	0.3123	0.0723004
355	554	0.312021	0.072021
356	555	0.311758	0.0717576
357	556	0.31152	0.0715204
358	557	0.311314	0.0713144
359	558	0.311214	0.0712138
360	559	0.311101	0.0711015
361	560	0.310998	0.0709977
362	561	0.31089	0.07089
363	562	0.310784	0.0707845
364	563	0.310679	0.0706793
365	564	0.310596	0.0705961
366	565	0.310502	0.0705019
367	566	0.310377	0.0703769
368	567	0.31025	0.0702505
369	568	0.310121	0.0701206
370	569	0.310017	0.070017
371	570	0.309903	0.0699029
372	571	0.309806	0.0698058
373	572	0.30968	0.0696798
374	573	0.309609	0.0696086
375	574	0.309437	0.0694374
376	575	0.309273	0.0692726
377	576	0.309096	0.0690955
378	577	0.308933	0.0689327
379	578	0.308742	0.0687418
380	579	0.308556	0.0685559
381	580	0.308376	0.0683756
382	581	0.30816	0.0681602
383	582	0.307959	0.0679594
384	583	0.307773	0.0677733
385	584	0.307582	0.0675818
386	585	0.307391	0.067391
387	586	0.307213	0.0672126
388	587	0.30705	0.0670497
389	588	0.306871	0.0668705
390	589	0.3067	0.0667001
391	590	0.306503	0.0665033
392	591	0.306298	0.0662978
393	592	0.306069	0.0660693
394	593	0.305851	0.0658508
395	594	0.305646	0.0656463
396	595	0.305403	0.0654034
397	596	0.305146	0.0651458
398	597	0.304903	0.0649032
399	598	0.304683	0.064683
400	599	0.304474	0.0644736
401	600	0.304271	0.0642705
402	601	0.304055	0.0640547
403	602	0.303869	0.0638686
404	603	0.303662	0.063662
405	604	0.303448	0.0634476
406	605	0.30324	0.0632405
407	606	0.303024	0.0630236
408	607	0.302794	0.062794
409	608	0.302592	0.0625917
410	609	0.302394	0.0623941
411	610	0.302201	0.0622006
412	611	0.30206	0.06206
413	612	0.301939	0.0619392
414	613	0.301795	0.061795
415	614	0.301656	0.0616561
416	615	0.301518	0.0615183
417	616	0.30138	0.06138
418	617	0.301238	0.0612376
419	618	0.301109	0.0611089
420	619	0.30098	0.0609802
421	620	0.300914	0.0609135
422	621	0.300925	0.0609254
423	622	0.300926	0.0609256
424	623	0.30093	0.0609301
425	624	0.300946	0.0609457
426	625	0.300997	0.0609971
427	626	0.301121	0.0611211
428	627	0.301255	0.061255
429	628	0.301368	0.0613683
430	629	0.301485	0.0614848
431	630	0.301629	0.0616285
432	631	0.301789	0.0617894
433	632	0.301939	0.0619389
434	633	0.302053	0.062053
435	634	0.302186	0.0621861
436	635	0.302313	0.0623134
437	636	0.302493	0.0624928
438	637	0.302678	0.0626779
439	638	0.302868	0.0628681
440	639	0.303035	0.0630349
441	640	0.303197	0.0631973
442	641	0.303365	0.0633652
443	642	0.303537	0.0635368
444	643	0.30369	0.0636899
445	644	0.303881	0.0638811
446	645	0.304088	0.0640882
447	646	0.304305	0.0643053
448	647	0.304565	0.0645648
449	648	0.304796	0.0647958
450	649	0.305079	0.0650787
451	650	0.305383	0.0653833
452	651	0.305716	0.0657162
453	652	0.305987	0.0659874
454	653	0.306273	0.0662735
455	654	0.306512	0.0665124
456	655	0.306744	0.0667436
457	656	0.307015	0.0670148
458	657	0.307285	0.0672846
459	658	0.307529	0.0675287
460	659	0.307753	0.0677526
461	660	0.30792	0.0679195
462	661	0.308096	0.0680965
463	662	0.308242	0.0682416
464	663	0.308361	0.0683607
465	664	0.308435	0.0684349
466	665	0.308565	0.0685653
467	666	0.308723	0.068723
468	667	0.30884	0.0688399
469	668	0.308974	0.0689737
470	669	0.309116	0.0691161
471	670	0.309264	0.0692643
472	671	0.309451	0.0694512
473	672	0.309663	0.0696627
474	673	0.309825	0.0698254
475	674	0.309967	0.0699668
476	675	0.310136	0.0701355
477	676	0.31032	0.0703203
478	677	0.310402	0.0704023
479	678	0.310468	0.0704681
480	679	0.310538	0.0705377
481	680	0.310604	0.0706042
482	681	0.310669	0.0706692
483	682	0.310764	0.0707642
484	683	0.310826	0.0708262
485	684	0.31087	0.0708697
486	685	0.310907	0.0709073
487	686	0.310904	0.0709044
488	687	0.310907	0.0709072
489	688	0.310885	0.0708846
490	689	0.310812	0.0708124
491	690	0.310743	0.0707428
492	691	0.310731	0.0707305
493	692	0.310719	0.0707194
494	693	0.310692	0.0706925
495	694	0.310715	0.0707153
496	695	0.310718	0.0707176
497	696	0.310732	0.0707317
498	697	0.310704	0.0707042
499	698	0.310673	0.0706731
500	699	0.310645	0.0706447
501	700	0.310659	0.0706594
502	701	0.310706	0.0707062
503	702	0.310748	0.0707483
504	703	0.310763	0.0707632
505	704	0.310781	0.0707806
506	705	0.31081	0.0708104
507	706	0.310841	0.0708406
508	707	0.310885	0.0708854
509	708	0.310963	0.0709631
510	709	0.311054	0.0710541
511	710	0.311146	0.0711456
512	711	0.311245	0.0712445
513	712	0.311355	0.0713549
514	713	0.311503	0.0715032
515	714	0.311596	0.0715962
516	715	0.311701	0.0717009
517	716	0.3118	0.0717999
518	717	0.311885	0.071885
519	718	0.311992	0.0719917
520	719	0.312101	0.0721014
521	720	0.312226	0.0722263
522	721	0.312408	0.0724079
523	722	0.312539	0.0725386
524	723	0.312718	0.0727175
525	724	0.312945	0.0729448
526	725	0.313157	0.0731569
527	726	0.313349	0.0733492
528	727	0.313538	0.073538
529	728	0.313687	0.0736865
530	729	0.313821	0.0738215
531	730	0.314024	0.0740245
532	731	0.314158	0.074158
533	732	0.314257	0.0742569
534	733	0.314342	0.0743424
535	734	0.314467	0.0744675
536	735	0.314663	0.0746634
537	736	0.314876	0.0748764
538	737	0.315121	0.0751213
539	738	0.315374	0.075374
540	739	0.315609	0.0756093
541	740	0.315855	0.0758546
542	741	0.316088	0.0760883
543	742	0.316364	0.0763636
544	743	0.316668	0.0766675
545	744	0.316955	0.0769545
546	745	0.317226	0.0772259
547	746	0.317441	0.077441
548	747	0.317615	0.0776147
549	748	0.3178	0.0778004
550	749	0.317994	0.0779943
551	750	0.318211	0.0782108
552	751	0.318429	0.0784285
553	752	0.318639	0.0786387
554	753	0.318881	0.0788811
555	754	0.319108	0.0791083
556	755	0.319343	0.0793427
557	756	0.319597	0.0795974
558	757	0.319844	0.0798441
559	758	0.320093	0.0800926
560	759	0.320355	0.0803554
561	760	0.320628	0.0806277
562	761	0.320975	0.0809746
563	762	0.321309	0.0813091
564	763	0.321629	0.0816286
565	764	0.321923	0.0819229
566	765	0.322266	0.0822663
567	766	0.322642	0.0826424
568	767	0.323036	0.083036
569	768	0.323439	0.0834392
570	769	0.323851	0.0838512
571	770	0.32428	0.0842796
572	771	0.324703	0.0847033
573	772	0.325177	0.0851767
574	773	0.325634	0.0856339
575	774	0.326152	0.0861524
576	775	0.326669	0.0866688
577	776	0.327233	0.0872327
578	777	0.32776	0.0877596
579	778	0.328293	0.0882931
580	779	0.328822	0.0888224
581	780	0.329346	0.089346
582	781	0.329876	0.0898756
583	782	0.330414	0.0904139
584	783	0.330911	0.0909111
585	784	0.331419	0.0914186
586	785	0.331977	0.091977
587	786	0.332523	0.0925229
588	787	0.333074	0.0930737
589	788	0.333636	0.0936361
590	789	0.334225	0.0942246
591	790	0.334808	0.0948085
592	791	0.335385	0.0953847
593	792	0.335943	0.0959429
594	793	0.3365	0.0964999
595	794	0.337053	0.0970526
596	795	0.3376	0.0975996
597	796	0.338173	0.0981726
598	797	0.338748	0.0987483
599	798	0.339293	0.0992929
600	799	0.339845	0.0998445
601	800	0.340412	0.100412
602	801	0.340993	0.100993
603	802	0.341545	0.101545
604	803	0.342199	0.102199
605	804	0.342866	0.102866
606	805	0.34352	0.10352
607	806	0.344171	0.104171
608	807	0.344827	0.104827
609	808	0.345487	0.105487
610	809	0.346119	0.106119
611	810	0.346728	0.106728
612	811	0.347308	0.107308
613	812	0.347807	0.107807
614	813	0.348292	0.108292
615	814	0.348778	0.108778
616	815	0.349254	0.109254
617	816	0.349734	0.109734
618	817	0.350206	0.110206
619	818	0.35068	0.11068
620	819	0.351148	0.111148
621	820	0.351574	0.111574
622	821	0.351923	0.111923
623	822	0.352257	0.112257
624	823	0.352553	0.112553
625	824	0.352891	0.112891
626	825	0.353134	0.113134
627	826	0.353343	0.113343
628	827	0.353546	0.113546
629	828	0.353769	0.113769
630	829	0.354047	0.114047
631	830	0.354257	0.114257
632	831	0.354461	0.114461
633	832	0.354647	0.114647
634	833	0.354868	0.114868
635	834	0.35505	0.11505
636	835	0.355233	0.115233
637	836	0.355356	0.115356
638	837	0.355442	0.115442
639	838	0.355523	0.115523
640	839	0.355599	0.115599
641	840	0.355671	0.115671
642	841	0.355739	0.115739
643	842	0.355825	0.115825
644	843	0.355924	0.115924
645	844	0.35598	0.11598
646	845	0.356038	0.116038
647	846	0.356086	0.116086
648	847	0.356132	0.116132
649	848	0.356212	0.116212
650	849	0.35628	0.11628
651	850	0.356389	0.116389
652	851	0.356457	0.116457
653	852	0.356588	0.116588
654	853	0.356765	0.116765
655	854	0.356945	0.116945
656	855	0.357108	0.117108
657	856	0.357317	0.117317
658	857	0.35753	0.11753
659	858	0.357735	0.117735
660	859	0.357976	0.117976
661	860	0.358219	0.118219
662	861	0.358463	0.118463
663	862	0.358697	0.118697
664	863	0.358944	0.118944
665	864	0.359193	0.119193
666	865	0.359426	0.119426
667	866	0.359654	0.119654
668	867	0.359929	0.119929
669	868	0.36026	0.12026
670	869	0.36055	0.12055
671	870	0.360821	0.120821
672	871	0.361064	0.121064
673	872	0.361278	0.121278
674	873	0.361487	0.121487
675	874	0.361759	0.121759
676	875	0.36202	0.12202
677	876	0.362269	0.122269
678	877	0.362533	0.122533
679	878	0.362775	0.122775
680	879	0.36304	0.12304
681	880	0.363254	0.123254
682	881	0.363379	0.123379
683	882	0.36348	0.12348
684	883	0.363576	0.123576
685	884	0.363691	0.123691
686	885	0.36383	0.12383
687	886	0.363987	0.123987
688	887	0.364144	0.124144
689	888	0.364359	0.124359
690	889	0.36461	0.12461
691	890	0.364846	0.124846
692	891	0.365074	0.125074
693	892	0.365354	0.125354
694	893	0.36565	0.12565
695	894	0.36594	0.12594
696	895	0.366252	0.126252
697	896	0.366564	0.126564
698	897	0.366908	0.126908
699	898	0.367241	0.127241
700	899	0.367583	0.127583
701	900	0.367888	0.127888
702	901	0.368113	0.128113
703	902	0.368375	0.128375
704	903	0.368687	0.128687
705	904	0.368977	0.128977
706	905	0.369255	0.129255
707	906	0.369545	0.129545
708	907	0.36983	0.12983
709	908	0.370066	0.130066
710	909	0.370294	0.130294
711	910	0.370528	0.130528
712	911	0.370751	0.130751
713	912	0.370968	0.130968
714	913	0.371166	0.131166
715	914	0.371354	0.131354
716	915	0.371539	0.131539
717	916	0.371744	0.131744
718	917	0.371939	0.131939
719	918	0.372132	0.132132
720	919	0.37233	0.13233
721	920	0.372518	0.132518
722	921	0.372653	0.132653
723	922	0.37274	0.13274
724	923	0.372781	0.132781
725	924	0.372747	0.132747
726	925	0.372718	0.132718
727	926	0.372713	0.132713
728	927	0.372731	0.132731
729	928	0.372793	0.132793
730	929	0.372855	0.132855
731	930	0.372823	0.132823
732	931	0.372824	0.132824
733	932	0.372843	0.132843
734	933	0.372875	0.132875
735	934	0.372895	0.132895
736	935	0.372818	0.132818
737	936	0.372732	0.132732
738	937	0.372685	0.132685
739	938	0.372628	0.132628
740	939	0.372571	0.132571
741	940	0.372549	0.132549
742	941	0.372495	0.132495
743	942	0.372422	0.132422
744	943	0.372336	0.132336
745	944	0.372295	0.132295
746	945	0.372281	0.132281
747	946	0.372303	0.132303
748	947	0.372309	0.132309
749	948	0.372306	0.132306
750	949	0.37224	0.13224
751	950	0.37218	0.13218
752	951	0.372115	0.132115
753	952	0.372028	0.132028
754	953	0.371933	0.131933
755	954	0.371859	0.131859
756	955	0.371788	0.131788
757	956	0.371663	0.131663
758	957	0.371538	0.131538
759	958	0.371404	0.131404
760	959	0.371259	0.131259
761	960	0.37109	0.13109
762	961	0.370809	0.130809
763	962	0.370516	0.130516
764	963	0.370196	0.130196
765	964	0.369852	0.129852
766	965	0.369453	0.129453
767	966	0.369045	0.129045
768	967	0.368612	0.128612
769	968	0.36821	0.12821
770	969	0.367809	0.127809
771	970	0.367403	0.127403
772	971	0.367014	0.127014
773	972	0.366595	0.126595
774	973	0.366193	0.126193
775	974	0.365781	0.125781
776	975	0.365391	0.125391
777	976	0.364966	0.124966
778	977	0.364583	0.124583
779	978	0.364199	0.124199
780	979	0.363851	0.123851
781	980	0.363477	0.123477
782	981	0.363124	0.123124
783	982	0.362761	0.122761
784	983	0.362367	0.122367
785	984	0.361994	0.121994
786	985	0.361584	0.121584
787	986	0.361181	0.121181
788	987	0.360784	0.120784
789	988	0.360384	0.120384
790	989	0.359969	0.119969
791	990	0.359519	0.119519
792	991	0.359096	0.119096
793	992	0.358671	0.118671
794	993	0.358237	0.118237
795	994	0.357786	0.117786
796	995	0.357379	0.117379
797	996	0.356978	0.116978
798	997	0.356566	0.116566
799	998	0.356143	0.116143
800	999	0.355734	0.115734
801	1000	0.355316	0.115316
802	1001	0.354915	0.114915
803	1002	0.354515	0.114515
804	1003	0.354073	0.114073
805	1004	0.353632	0.113632
806	1005	0.353199	0.113199
807	1006	0.352818	0.112818
808	1007	0.35247	0.11247
809	1008	0.352109	0.112109
810	1009	0.351819	0.111819
811	1010	0.351563	0.111563
812	1011	0.351275	0.111275
813	1012	0.350971	0.110971
814	1013	0.350656	0.110656
815	1014	0.350342	0.110342
816	1015	0.350042	0.110042
817	1016	0.349709	0.109709
818	1017	0.349379	0.109379
819	1018	0.349063	0.109063
820	1019	0.348745	0.108745
821	1020	0.34842	0.10842
822	1021	0.348091	0.108091
823	1022	0.347733	0.107733
824	1023	0.347354	0.107354
825	1024	0.346924	0.106924
826	1025	0.34652	0.10652
827	1026	0.34612	0.10612
828	1027	0.345694	0.105694
829	1028	0.345264	0.105264
830	1029	0.344757	0.104757
831	1030	0.344295	0.104295
832	1031	0.343867	0.103867
833	1032	0.343447	0.103447
834	1033	0.343032	0.103032
835	1034	0.342615	0.102615
836	1035	0.342196	0.102196
837	1036	0.341821	0.101821
838	1037	0.34147	0.10147
839	1038	0.341135	0.101135
840	1039	0.340814	0.100814
841	1040	0.340498	0.100498
842	1041	0.340179	0.100179
843	1042	0.339896	0.0998965
844	1043	0.339615	0.0996148
845	1044	0.339343	0.0993426
846	1045	0.339079	0.0990788
847	1046	0.338799	0.098799
848	1047	0.338499	0.0984988
849	1048	0.338204	0.0982038
850	1049	0.337912	0.0979116
851	1050	0.337631	0.0976308
852	1051	0.337349	0.0973485
853	1052	0.337041	0.0970407
854	1053	0.336739	0.0967393
855	1054	0.33644	0.0964398
856	1055	0.336192	0.0961921
857	1056	0.335944	0.0959437
858	1057	0.335696	0.0956955
859	1058	0.335483	0.0954833
860	1059	0.335262	0.0952619
861	1060	0.335052	0.0950523
862	1061	0.334822	0.0948219
863	1062	0.33461	0.0946099
864	1063	0.334413	0.094413
865	1064	0.334221	0.0942209
866	1065	0.334032	0.0940325
867	1066	0.333853	0.0938527
868	1067	0.333696	0.0936959
869	1068	0.333495	0.0934945
870	1069	0.33331	0.09331
871	1070	0.333172	0.0931723
872	1071	0.333042	0.0930422
873	1072	0.332926	0.0929264
874	1073	0.332805	0.092805
875	1074	0.332638	0.0926377
876	1075	0.332465	0.0924648
877	1076	0.332318	0.0923184
878	1077	0.332197	0.0921967
879	1078	0.332091	0.0920906
880	1079	0.331948	0.0919481
881	1080	0.331891	0.0918911
882	1081	0.331835	0.0918352
883	1082	0.33175	0.0917498
884	1083	0.33166	0.0916602
885	1084	0.331546	0.0915463
886	1085	0.331422	0.0914221
887	1086	0.331256	0.0912555
888	1087	0.331093	0.0910934
889	1088	0.330916	0.0909163
890	1089	0.330752	0.0907516
891	1090	0.330608	0.090608
892	1091	0.330484	0.0904841
893	1092	0.330383	0.0903832
894	1093	0.33028	0.0902803
895	1094	0.33016	0.0901604
896	1095	0.330014	0.0900137
897	1096	0.329881	0.0898814
898	1097	0.329749	0.0897495
899	1098	0.329632	0.0896319
900	1099	0.32948	0.0894801
901	1100	0.329336	0.0893361
902	1101	0.329219	0.0892188
903	1102	0.329087	0.0890869
904	1103	0.328957	0.0889574
905	1104	0.328831	0.088831
906	1105	0.328708	0.0887085
907	1106	0.328621	0.088621
908	1107	0.328533	0.0885329
909	1108	0.328449	0.0884486
910	1109	0.328341	0.0883409
911	1110	0.328233	0.0882334
912	1111	0.328139	0.0881393
913	1112	0.328049	0.0880494
914	1113	0.327965	0.0879647
915	1114	0.327881	0.0878806
916	1115	0.327804	0.0878038
917	1116	0.327719	0.0877187
918	1117	0.327638	0.0876377
919	1118	0.327556	0.0875558
920	1119	0.327485	0.0874853
921	1120	0.327406	0.0874063
922	1121	0.327318	0.0873176
923	1122	0.327212	0.0872124
924	1123	0.327167	0.087167
925	1124	0.327146	0.087146
926	1125	0.327128	0.0871281
927	1126	0.327099	0.0870994
928	1127	0.327048	0.0870479
929	1128	0.327025	0.0870249
930	1129	0.327002	0.0870022
931	1130	0.326968	0.0869684
932	1131	0.326998	0.0869984
933	1132	0.327023	0.0870231
934	1133	0.327014	0.0870136
935	1134	0.327039	0.0870389
936	1135	0.327058	0.0870581
937	1136	0.327105	0.0871046
938	1137	0.327124	0.0871244
939	1138	0.327146	0.0871463
940	1139	0.327161	0.0871606
941	1140	0.327152	0.0871521
942	1141	0.327167	0.0871669
943	1142	0.327153	0.0871531
944	1143	0.327145	0.0871446
945	1144	0.327119	0.0871187
946	1145	0.327077	0.0870769
947	1146	0.327055	0.0870552
948	1147	0.327083	0.0870833
949	1148	0.327116	0.0871162
950	1149	0.327237	0.0872373
951	1150	0.327395	0.0873951
952	1151	0.327555	0.0875548
953	1152	0.327702	0.0877017
954	1153	0.32784	0.0878397
955	1154	0.327984	0.0879844
956	1155	0.328111	0.0881108
