Start_Pos	End_Pos	Discriminant_Value	Distance from cutoff
4316	4515	0.197307	-0.0426931
4317	4516	0.197945	-0.0420551
4318	4517	0.198557	-0.0414427
4319	4518	0.199125	-0.0408751
4320	4519	0.199662	-0.040338
4321	4520	0.20017	-0.0398297
4322	4521	0.20065	-0.0393498
4323	4522	0.201106	-0.0388942
4324	4523	0.201541	-0.0384587
4325	4524	0.20195	-0.0380504
4326	4525	0.202343	-0.0376572
4327	4526	0.20272	-0.0372804
4328	4527	0.203053	-0.0369466
4329	4528	0.203305	-0.0366952
4330	4529	0.203536	-0.0364637
4331	4530	0.203736	-0.0362644
4332	4531	0.203905	-0.0360953
4333	4532	0.204048	-0.0359515
4334	4533	0.204265	-0.0357346
4335	4534	0.20446	-0.0355402
4336	4535	0.204629	-0.0353708
4337	4536	0.204821	-0.0351789
4338	4537	0.20507	-0.0349303
4339	4538	0.205278	-0.0347216
4340	4539	0.205498	-0.0345021
4341	4540	0.2057	-0.0343003
4342	4541	0.205883	-0.0341174
4343	4542	0.20603	-0.0339704
4344	4543	0.206105	-0.0338951
4345	4544	0.206139	-0.0338614
4346	4545	0.206101	-0.0338992
4347	4546	0.206045	-0.0339548
4348	4547	0.20596	-0.0340395
4349	4548	0.205848	-0.0341523
4350	4549	0.205714	-0.034286
4351	4550	0.205637	-0.0343631
4352	4551	0.205559	-0.0344406
4353	4552	0.205457	-0.034543
4354	4553	0.205371	-0.0346288
4355	4554	0.205229	-0.0347713
4356	4555	0.205052	-0.0349483
4357	4556	0.204875	-0.0351248
4358	4557	0.204728	-0.0352722
4359	4558	0.204633	-0.0353668
4360	4559	0.204513	-0.0354865
4361	4560	0.204369	-0.0356307
4362	4561	0.204253	-0.0357471
4363	4562	0.204121	-0.0358788
4364	4563	0.203887	-0.0361128
4365	4564	0.203635	-0.036365
4366	4565	0.203362	-0.0366381
4367	4566	0.203074	-0.0369257
4368	4567	0.202796	-0.0372037
4369	4568	0.202505	-0.0374947
4370	4569	0.202198	-0.0378016
4371	4570	0.201837	-0.0381628
4372	4571	0.20145	-0.0385504
4373	4572	0.201043	-0.0389565
4374	4573	0.200623	-0.0393765
4375	4574	0.20015	-0.0398497
4376	4575	0.199667	-0.0403335
4377	4576	0.199146	-0.0408539
4378	4577	0.19864	-0.0413605
4379	4578	0.198176	-0.0418241
4380	4579	0.197573	-0.0424269
4381	4580	0.196867	-0.043133
4382	4581	0.196201	-0.0437985
4383	4582	0.195533	-0.0444667
4384	4583	0.194946	-0.0450537
4385	4584	0.194355	-0.0456453
4386	4585	0.193767	-0.0462334
4387	4586	0.193145	-0.0468554
4388	4587	0.192544	-0.0474555
4389	4588	0.191919	-0.0480807
4390	4589	0.19123	-0.0487702
4391	4590	0.190525	-0.0494747
6653	6852	0.190024	-0.0499756
6654	6853	0.19056	-0.0494396
6655	6854	0.191077	-0.0489234
6656	6855	0.191543	-0.0484573
6657	6856	0.192003	-0.0479972
6658	6857	0.192417	-0.0475831
6659	6858	0.192816	-0.0471837
6660	6859	0.193211	-0.0467895
6661	6860	0.193602	-0.0463977
6662	6861	0.194004	-0.0459962
6663	6862	0.194389	-0.0456111
6664	6863	0.194742	-0.0452582
6665	6864	0.195108	-0.0448915
6666	6865	0.195455	-0.0445453
6667	6866	0.195817	-0.0441831
6668	6867	0.196186	-0.0438136
6669	6868	0.196554	-0.0434463
6670	6869	0.196916	-0.0430837
6671	6870	0.19727	-0.0427301
6672	6871	0.197631	-0.0423694
6673	6872	0.197995	-0.0420049
6674	6873	0.198392	-0.0416075
6675	6874	0.198784	-0.0412158
6676	6875	0.199181	-0.0408189
6677	6876	0.199594	-0.0404058
6678	6877	0.200013	-0.0399874
6679	6878	0.200428	-0.0395721
6680	6879	0.200824	-0.0391761
6681	6880	0.201233	-0.0387673
6682	6881	0.201653	-0.0383466
6683	6882	0.202052	-0.037948
6684	6883	0.202459	-0.0375411
6685	6884	0.202873	-0.037127
6686	6885	0.203274	-0.0367262
6687	6886	0.203659	-0.0363407
6688	6887	0.204033	-0.0359665
6689	6888	0.204391	-0.0356088
6690	6889	0.204765	-0.0352347
6691	6890	0.205159	-0.0348412
6692	6891	0.205546	-0.0344545
6693	6892	0.205916	-0.0340844
6694	6893	0.206276	-0.0337237
6695	6894	0.206622	-0.0333777
6696	6895	0.206966	-0.0330344
6697	6896	0.20731	-0.0326899
6698	6897	0.207628	-0.0323718
6699	6898	0.207943	-0.0320565
6700	6899	0.208243	-0.0317571
6701	6900	0.208535	-0.031465
6702	6901	0.2088	-0.0311997
6703	6902	0.20907	-0.0309301
6704	6903	0.20934	-0.0306604
6705	6904	0.209602	-0.0303983
6706	6905	0.209889	-0.030111
6707	6906	0.210194	-0.0298057
6708	6907	0.2105	-0.0295004
6709	6908	0.210807	-0.029193
6710	6909	0.211102	-0.0288975
6711	6910	0.211392	-0.0286076
6712	6911	0.211626	-0.028374
6713	6912	0.211849	-0.0281511
6714	6913	0.212078	-0.0279218
6715	6914	0.212309	-0.0276913
6716	6915	0.212535	-0.027465
6717	6916	0.21275	-0.0272495
6718	6917	0.212989	-0.0270107
6719	6918	0.213229	-0.026771
6720	6919	0.213454	-0.0265458
6721	6920	0.213661	-0.0263386
6722	6921	0.213889	-0.026111
6723	6922	0.214102	-0.0258976
6724	6923	0.214282	-0.0257182
6725	6924	0.214449	-0.0255507
6726	6925	0.214604	-0.0253956
6727	6926	0.214755	-0.0252446
6728	6927	0.21492	-0.0250802
6729	6928	0.215097	-0.0249034
6730	6929	0.215287	-0.0247127
6731	6930	0.215467	-0.0245327
6732	6931	0.215657	-0.0243435
6733	6932	0.215861	-0.0241387
6734	6933	0.216071	-0.0239291
6735	6934	0.21627	-0.0237297
6736	6935	0.216492	-0.0235079
6737	6936	0.216702	-0.0232979
6738	6937	0.21689	-0.0231095
6739	6938	0.217067	-0.0229335
6740	6939	0.217251	-0.0227491
6741	6940	0.21745	-0.0225503
6742	6941	0.21763	-0.0223696
6743	6942	0.217802	-0.0221977
6744	6943	0.217961	-0.022039
6745	6944	0.218122	-0.0218778
6746	6945	0.21825	-0.0217496
6747	6946	0.21838	-0.0216196
6748	6947	0.21852	-0.0214799
6749	6948	0.218658	-0.0213416
6750	6949	0.218808	-0.0211916
6751	6950	0.218934	-0.0210663
6752	6951	0.219059	-0.0209413
6753	6952	0.219179	-0.0208206
6754	6953	0.21927	-0.0207299
6755	6954	0.219358	-0.0206424
6756	6955	0.219458	-0.0205422
6757	6956	0.219571	-0.0204292
6758	6957	0.219656	-0.0203436
6759	6958	0.219735	-0.0202651
6760	6959	0.219819	-0.0201809
6761	6960	0.219883	-0.0201168
6762	6961	0.219932	-0.0200685
6763	6962	0.219969	-0.0200312
6764	6963	0.220004	-0.0199964
6765	6964	0.220025	-0.0199748
6766	6965	0.220029	-0.019971
6767	6966	0.220006	-0.0199944
6768	6967	0.219971	-0.0200289
6769	6968	0.219911	-0.0200889
6770	6969	0.219838	-0.020162
6771	6970	0.219762	-0.0202382
6772	6971	0.219679	-0.0203213
6773	6972	0.219602	-0.0203982
6774	6973	0.219504	-0.020496
6775	6974	0.219422	-0.0205781
6776	6975	0.219324	-0.0206758
6777	6976	0.219154	-0.020846
6778	6977	0.218981	-0.0210191
6779	6978	0.2188	-0.0211999
6780	6979	0.218606	-0.0213942
6781	6980	0.218363	-0.0216372
6782	6981	0.218108	-0.021892
6783	6982	0.217837	-0.0221632
6784	6983	0.217545	-0.0224549
6785	6984	0.217246	-0.022754
6786	6985	0.216966	-0.0230345
6787	6986	0.216711	-0.0232888
6788	6987	0.216452	-0.0235478
6789	6988	0.216159	-0.0238413
6790	6989	0.215868	-0.0241323
6791	6990	0.215588	-0.0244122
6792	6991	0.215312	-0.0246876
6793	6992	0.215024	-0.0249764
6794	6993	0.214708	-0.0252924
6795	6994	0.214377	-0.0256233
6796	6995	0.214021	-0.0259792
6797	6996	0.213634	-0.026366
6798	6997	0.213251	-0.0267495
6799	6998	0.212872	-0.0271278
6800	6999	0.21253	-0.0274695
6801	7000	0.212173	-0.0278268
6802	7001	0.211783	-0.028217
6803	7002	0.211424	-0.0285758
6804	7003	0.211059	-0.0289411
6805	7004	0.21069	-0.02931
6806	7005	0.210319	-0.0296811
6807	7006	0.209951	-0.030049
6808	7007	0.209596	-0.0304037
6809	7008	0.209212	-0.0307878
6810	7009	0.208827	-0.0311728
6811	7010	0.208437	-0.0315632
6812	7011	0.208104	-0.0318961
6813	7012	0.207744	-0.032256
6814	7013	0.207403	-0.0325973
6815	7014	0.207075	-0.0329248
6816	7015	0.206743	-0.0332569
6817	7016	0.206409	-0.0335905
6818	7017	0.206073	-0.0339267
6819	7018	0.205729	-0.0342714
6820	7019	0.205369	-0.0346309
6821	7020	0.205019	-0.0349812
6822	7021	0.204666	-0.0353343
6823	7022	0.2043	-0.0357002
6824	7023	0.203966	-0.036034
6825	7024	0.203661	-0.0363385
6826	7025	0.203366	-0.0366337
6827	7026	0.203088	-0.0369124
6828	7027	0.202808	-0.0371916
6829	7028	0.202521	-0.0374786
6830	7029	0.202241	-0.037759
6831	7030	0.201947	-0.0380526
6832	7031	0.201661	-0.0383391
6833	7032	0.20135	-0.0386498
6834	7033	0.201027	-0.0389735
6835	7034	0.200699	-0.0393008
6836	7035	0.200385	-0.0396148
6837	7036	0.200061	-0.0399391
6838	7037	0.199719	-0.0402807
6839	7038	0.199372	-0.0406279
6840	7039	0.199024	-0.0409757
6841	7040	0.198675	-0.0413252
6842	7041	0.198316	-0.0416842
6843	7042	0.197943	-0.0420567
6844	7043	0.197561	-0.042439
6845	7044	0.197174	-0.0428258
6846	7045	0.196792	-0.0432082
6847	7046	0.196388	-0.0436117
6848	7047	0.195962	-0.0440377
6849	7048	0.195533	-0.044467
6850	7049	0.195094	-0.0449058
6851	7050	0.194638	-0.0453618
6852	7051	0.194037	-0.0459634
6853	7052	0.193447	-0.0465534
6854	7053	0.192861	-0.047139
6855	7054	0.192268	-0.0477317
6856	7055	0.191717	-0.0482832
6857	7056	0.191185	-0.0488148
6858	7057	0.190677	-0.049323
6859	7058	0.190178	-0.0498221
9278	9477	0.192148	-0.0478518
9279	9478	0.194872	-0.0451284
9280	9479	0.197522	-0.0424784
9281	9480	0.200158	-0.0398418
9282	9481	0.202723	-0.0372767
9283	9482	0.205204	-0.0347957
9284	9483	0.20764	-0.0323601
9285	9484	0.210055	-0.0299451
9286	9485	0.212409	-0.0275914
9287	9486	0.214679	-0.0253212
9288	9487	0.216885	-0.023115
9289	9488	0.219032	-0.0209678
9290	9489	0.221119	-0.0188806
9291	9490	0.223128	-0.0168718
9292	9491	0.225087	-0.0149133
9293	9492	0.226968	-0.013032
9294	9493	0.228704	-0.0112962
9295	9494	0.23037	-0.00962972
9296	9495	0.232139	-0.00786116
9297	9496	0.233987	-0.00601332
9298	9497	0.235787	-0.00421276
9299	9498	0.23733	-0.00266996
9300	9499	0.238839	-0.001161
9301	9500	0.240282	0.000282406
9302	9501	0.241724	0.00172365
9303	9502	0.243088	0.00308793
9304	9503	0.244336	0.00433592
9305	9504	0.245512	0.00551184
9306	9505	0.246714	0.00671391
9307	9506	0.24779	0.00779035
9308	9507	0.248818	0.00881825
9309	9508	0.2498	0.00979952
9310	9509	0.250827	0.010827
9311	9510	0.251796	0.0117957
9312	9511	0.252665	0.0126648
9313	9512	0.253514	0.0135136
9314	9513	0.254251	0.0142515
9315	9514	0.254922	0.0149219
9316	9515	0.255419	0.0154192
9317	9516	0.25587	0.0158701
9318	9517	0.256082	0.0160819
9319	9518	0.256184	0.0161839
9320	9519	0.256126	0.0161259
9321	9520	0.255986	0.0159863
9322	9521	0.255756	0.0157555
9323	9522	0.255489	0.0154893
9324	9523	0.255184	0.0151842
9325	9524	0.254803	0.0148033
9326	9525	0.25433	0.0143299
9327	9526	0.253836	0.0138362
9328	9527	0.25331	0.0133096
9329	9528	0.252704	0.0127036
9330	9529	0.252139	0.012139
9331	9530	0.251476	0.0114761
9332	9531	0.250817	0.0108174
9333	9532	0.250338	0.0103382
9334	9533	0.249769	0.00976907
9335	9534	0.249104	0.00910421
9336	9535	0.248393	0.00839295
9337	9536	0.247609	0.00760873
9338	9537	0.246703	0.00670254
9339	9538	0.245726	0.00572565
9340	9539	0.244635	0.00463475
9341	9540	0.243472	0.00347162
9342	9541	0.24221	0.00220984
9343	9542	0.240855	0.000855345
9344	9543	0.239398	-0.000601517
9345	9544	0.237858	-0.00214208
9346	9545	0.236174	-0.00382606
9347	9546	0.234436	-0.005564
9348	9547	0.232581	-0.00741942
9349	9548	0.230649	-0.00935087
9350	9549	0.228618	-0.0113824
9351	9550	0.226785	-0.0132149
9352	9551	0.225016	-0.0149845
9353	9552	0.223176	-0.016824
9354	9553	0.22129	-0.0187098
9355	9554	0.219307	-0.0206934
9356	9555	0.217202	-0.0227977
9357	9556	0.215004	-0.024996
9358	9557	0.212789	-0.0272106
9359	9558	0.21053	-0.0294702
9360	9559	0.208168	-0.0318322
9361	9560	0.205722	-0.0342782
9362	9561	0.203201	-0.0367994
9363	9562	0.200597	-0.0394028
9364	9563	0.197906	-0.0420944
9365	9564	0.195134	-0.0448659
9366	9565	0.192262	-0.047738
9530	9729	0.190089	-0.0499106
9531	9730	0.190206	-0.049794
9532	9731	0.190326	-0.0496738
9533	9732	0.190439	-0.0495608
9534	9733	0.190699	-0.0493006
9535	9734	0.190956	-0.0490438
9536	9735	0.191214	-0.048786
9537	9736	0.191463	-0.0485367
9538	9737	0.191714	-0.0482862
9539	9738	0.191963	-0.0480369
9540	9739	0.192194	-0.0478059
9541	9740	0.192469	-0.047531
9542	9741	0.192727	-0.0472727
9543	9742	0.192971	-0.0470288
9544	9743	0.193215	-0.0467855
9545	9744	0.193465	-0.0465345
9546	9745	0.193726	-0.046274
9547	9746	0.193974	-0.0460255
9548	9747	0.194219	-0.0457811
9549	9748	0.194443	-0.0455572
9550	9749	0.194668	-0.0453316
9551	9750	0.194884	-0.0451161
9552	9751	0.19507	-0.0449296
9553	9752	0.195247	-0.0447533
9554	9753	0.195434	-0.0445661
9555	9754	0.195629	-0.0443712
9556	9755	0.195806	-0.0441935
9557	9756	0.196	-0.0440001
9558	9757	0.196181	-0.0438187
9559	9758	0.196351	-0.0436493
9560	9759	0.196499	-0.043501
9561	9760	0.196656	-0.0433438
9562	9761	0.196821	-0.0431792
9563	9762	0.196973	-0.0430271
9564	9763	0.197141	-0.0428591
9565	9764	0.197315	-0.0426846
9566	9765	0.197486	-0.0425142
9567	9766	0.197652	-0.0423481
9568	9767	0.197791	-0.0422086
9569	9768	0.197921	-0.0420793
9570	9769	0.198074	-0.0419264
9571	9770	0.198202	-0.0417977
9572	9771	0.19831	-0.0416905
9573	9772	0.198458	-0.041542
9574	9773	0.198599	-0.0414012
9575	9774	0.198732	-0.0412682
9576	9775	0.198877	-0.0411233
9577	9776	0.199543	-0.0404573
9578	9777	0.20021	-0.0397901
9579	9778	0.200858	-0.0391419
9580	9779	0.201494	-0.0385065
9581	9780	0.202113	-0.0378871
9582	9781	0.202707	-0.0372926
9583	9782	0.203292	-0.0367079
9584	9783	0.203814	-0.0361855
9585	9784	0.204321	-0.0356794
9586	9785	0.204836	-0.0351644
9587	9786	0.205337	-0.034663
9588	9787	0.205849	-0.0341509
9589	9788	0.206322	-0.0336777
9590	9789	0.206774	-0.0332259
9591	9790	0.207215	-0.0327854
9592	9791	0.207616	-0.0323836
9593	9792	0.208049	-0.031951
9594	9793	0.20848	-0.0315204
9595	9794	0.208917	-0.0310832
9596	9795	0.209358	-0.0306422
9597	9796	0.209807	-0.0301928
9598	9797	0.210269	-0.0297309
9599	9798	0.210708	-0.0292921
9600	9799	0.211157	-0.0288426
9601	9800	0.211592	-0.0284082
9602	9801	0.212007	-0.0279933
9603	9802	0.212387	-0.0276129
9604	9803	0.212718	-0.0272822
9605	9804	0.213066	-0.026934
9606	9805	0.21347	-0.0265295
9607	9806	0.213852	-0.0261483
9608	9807	0.214209	-0.0257907
9609	9808	0.214572	-0.0254276
9610	9809	0.214939	-0.025061
9611	9810	0.215279	-0.024721
9612	9811	0.215639	-0.0243605
9613	9812	0.215995	-0.0240046
9614	9813	0.216319	-0.0236807
9615	9814	0.216635	-0.0233649
9616	9815	0.21696	-0.02304
9617	9816	0.217326	-0.0226741
9618	9817	0.217625	-0.0223747
9619	9818	0.217925	-0.0220747
9620	9819	0.218206	-0.0217941
9621	9820	0.218449	-0.0215509
9622	9821	0.218693	-0.0213066
9623	9822	0.218892	-0.021108
9624	9823	0.219063	-0.0209366
9625	9824	0.219192	-0.0208084
9626	9825	0.219284	-0.0207157
9627	9826	0.219305	-0.0206947
9628	9827	0.21925	-0.0207498
9629	9828	0.219183	-0.0208174
9630	9829	0.21912	-0.02088
9631	9830	0.219081	-0.020919
9632	9831	0.218997	-0.0210033
9633	9832	0.21889	-0.0211099
9634	9833	0.218774	-0.0212264
9635	9834	0.218649	-0.0213508
9636	9835	0.21858	-0.0214197
9637	9836	0.218519	-0.0214805
9638	9837	0.21844	-0.0215595
9639	9838	0.218336	-0.0216638
9640	9839	0.218182	-0.0218176
9641	9840	0.218016	-0.0219838
9642	9841	0.217786	-0.0222135
9643	9842	0.217491	-0.0225093
9644	9843	0.217219	-0.0227811
9645	9844	0.216944	-0.0230565
9646	9845	0.216686	-0.0233135
9647	9846	0.216438	-0.0235621
9648	9847	0.216126	-0.0238736
9649	9848	0.215778	-0.024222
9650	9849	0.215389	-0.0246108
9651	9850	0.21497	-0.0250299
9652	9851	0.214526	-0.0254737
9653	9852	0.214035	-0.025965
9654	9853	0.213506	-0.0264936
9655	9854	0.212933	-0.0270674
9656	9855	0.212287	-0.0277129
9657	9856	0.21161	-0.02839
9658	9857	0.210928	-0.029072
9659	9858	0.210227	-0.0297728
9660	9859	0.209511	-0.0304893
9661	9860	0.20877	-0.0312297
9662	9861	0.207992	-0.0320082
9663	9862	0.207163	-0.032837
9664	9863	0.206273	-0.0337267
9665	9864	0.205344	-0.0346564
9666	9865	0.204418	-0.0355817
9667	9866	0.203556	-0.0364437
9668	9867	0.202669	-0.0373307
9669	9868	0.201713	-0.038287
9670	9869	0.200735	-0.0392646
9671	9870	0.199704	-0.0402962
9672	9871	0.198668	-0.0413325
9673	9872	0.197634	-0.0423659
9674	9873	0.19662	-0.0433796
9675	9874	0.195575	-0.0444246
9676	9875	0.194524	-0.045476
9677	9876	0.193439	-0.0465612
9678	9877	0.192319	-0.0476811
9679	9878	0.191199	-0.0488009
9680	9879	0.190043	-0.0499573
