Start_Pos	End_Pos	Discriminant_Value	Distance from cutoff
923	1122	0.234904	-0.00509617
924	1123	0.234855	-0.00514541
925	1124	0.23476	-0.00524018
926	1125	0.234651	-0.00534862
927	1126	0.234552	-0.00544813
928	1127	0.234433	-0.0055666
929	1128	0.234286	-0.00571352
930	1129	0.234212	-0.00578815
931	1130	0.234113	-0.00588743
932	1131	0.234046	-0.00595375
933	1132	0.23403	-0.00597034
934	1133	0.234002	-0.00599763
935	1134	0.233962	-0.00603788
936	1135	0.23394	-0.00605976
937	1136	0.233888	-0.0061119
938	1137	0.233829	-0.00617114
939	1138	0.233749	-0.00625138
940	1139	0.233656	-0.00634404
941	1140	0.233562	-0.00643791
942	1141	0.233455	-0.00654485
943	1142	0.233411	-0.00658873
944	1143	0.233421	-0.0065795
945	1144	0.233421	-0.00657884
946	1145	0.233437	-0.00656347
947	1146	0.233449	-0.0065513
948	1147	0.233466	-0.00653391
949	1148	0.233483	-0.00651673
950	1149	0.233512	-0.00648806
951	1150	0.233528	-0.00647208
952	1151	0.233517	-0.00648321
953	1152	0.23355	-0.00644954
954	1153	0.233557	-0.0064431
955	1154	0.233525	-0.00647524
956	1155	0.233508	-0.00649213
957	1156	0.233491	-0.00650936
958	1157	0.233475	-0.00652501
959	1158	0.233451	-0.00654922
960	1159	0.233433	-0.00656692
961	1160	0.233402	-0.00659812
962	1161	0.233368	-0.00663216
963	1162	0.233337	-0.00666341
964	1163	0.233293	-0.0067071
965	1164	0.23325	-0.00675033
966	1165	0.233196	-0.00680382
967	1166	0.23311	-0.00689043
968	1167	0.233071	-0.00692882
969	1168	0.23308	-0.00692049
970	1169	0.233071	-0.00692896
971	1170	0.233063	-0.00693724
972	1171	0.233069	-0.00693095
973	1172	0.233078	-0.00692186
974	1173	0.233029	-0.00697128
975	1174	0.232959	-0.00704058
976	1175	0.232902	-0.00709819
977	1176	0.232893	-0.00710709
978	1177	0.232876	-0.00712434
979	1178	0.232852	-0.00714812
980	1179	0.232835	-0.00716503
981	1180	0.232828	-0.00717177
982	1181	0.232745	-0.00725523
983	1182	0.232627	-0.00737311
984	1183	0.232485	-0.00751489
985	1184	0.232339	-0.00766057
986	1185	0.232209	-0.00779091
987	1186	0.232088	-0.00791225
988	1187	0.231968	-0.00803153
989	1188	0.231837	-0.00816347
990	1189	0.231718	-0.00828229
991	1190	0.231533	-0.00846686
992	1191	0.231367	-0.00863262
993	1192	0.231175	-0.00882524
994	1193	0.230964	-0.00903617
995	1194	0.230758	-0.00924165
996	1195	0.230532	-0.00946828
997	1196	0.23031	-0.00969032
998	1197	0.230146	-0.0098537
999	1198	0.230006	-0.00999378
1000	1199	0.229885	-0.0101154
1001	1200	0.229753	-0.0102472
1002	1201	0.229617	-0.0103832
1003	1202	0.229488	-0.010512
1004	1203	0.229419	-0.0105808
1005	1204	0.229353	-0.010647
1006	1205	0.229254	-0.0107456
1007	1206	0.229154	-0.010846
1008	1207	0.22905	-0.0109501
1009	1208	0.228943	-0.011057
1010	1209	0.228832	-0.0111676
1011	1210	0.228742	-0.0112576
1012	1211	0.228627	-0.0113732
1013	1212	0.228509	-0.0114912
1014	1213	0.228387	-0.0116126
1015	1214	0.228261	-0.0117388
1016	1215	0.228146	-0.0118542
1017	1216	0.227992	-0.0120078
1018	1217	0.227815	-0.0121848
1019	1218	0.227618	-0.0123821
1020	1219	0.227417	-0.0125831
1021	1220	0.227208	-0.0127925
1022	1221	0.226994	-0.0130062
1023	1222	0.226787	-0.0132132
1024	1223	0.226535	-0.0134645
1025	1224	0.226289	-0.0137111
1026	1225	0.226022	-0.0139779
1027	1226	0.225756	-0.0142443
1028	1227	0.225448	-0.0145523
1029	1228	0.225127	-0.0148733
1030	1229	0.224805	-0.0151948
1031	1230	0.224544	-0.015456
1032	1231	0.224283	-0.0157171
1033	1232	0.22403	-0.0159699
1034	1233	0.223731	-0.0162693
1035	1234	0.223317	-0.0166829
1036	1235	0.222927	-0.0170732
1037	1236	0.222527	-0.0174729
1038	1237	0.222095	-0.0179047
1039	1238	0.221671	-0.0183293
1040	1239	0.221271	-0.0187285
1041	1240	0.2209	-0.0190995
1042	1241	0.220535	-0.0194653
1043	1242	0.220186	-0.0198144
1044	1243	0.219829	-0.0201709
1045	1244	0.219473	-0.0205272
1046	1245	0.219093	-0.0209073
1047	1246	0.219068	-0.0209324
1048	1247	0.219012	-0.0209882
1049	1248	0.218879	-0.021121
1050	1249	0.218732	-0.0212682
1051	1250	0.218567	-0.0214334
1052	1251	0.218414	-0.0215861
1053	1252	0.21826	-0.0217399
1054	1253	0.218071	-0.0219293
1055	1254	0.217846	-0.022154
1056	1255	0.217644	-0.0223562
1057	1256	0.217441	-0.0225586
1058	1257	0.217231	-0.0227687
1059	1258	0.217003	-0.0229975
1060	1259	0.216801	-0.023199
1061	1260	0.216586	-0.0234144
1062	1261	0.216329	-0.0236711
1063	1262	0.216071	-0.0239291
1064	1263	0.215794	-0.0242064
1065	1264	0.215503	-0.0244968
1066	1265	0.215212	-0.0247875
1067	1266	0.214985	-0.0250146
1068	1267	0.214766	-0.0252344
1069	1268	0.214483	-0.0255166
1070	1269	0.214208	-0.025792
1071	1270	0.213919	-0.0260807
1072	1271	0.213578	-0.0264223
1073	1272	0.213285	-0.0267147
1074	1273	0.212961	-0.0270393
1075	1274	0.212683	-0.0273171
1076	1275	0.212383	-0.0276171
1077	1276	0.212064	-0.0279364
1078	1277	0.21175	-0.0282501
1079	1278	0.211436	-0.0285639
1080	1279	0.211125	-0.0288747
1081	1280	0.210948	-0.0290515
1082	1281	0.210715	-0.0292845
1083	1282	0.210486	-0.0295141
1084	1283	0.210244	-0.029756
1085	1284	0.210002	-0.029998
1086	1285	0.209764	-0.0302359
1087	1286	0.209485	-0.0305152
1088	1287	0.20924	-0.0307597
1089	1288	0.209001	-0.030999
1090	1289	0.208744	-0.0312557
1091	1290	0.208483	-0.031517
1092	1291	0.208185	-0.0318146
1093	1292	0.207916	-0.0320844
1094	1293	0.207655	-0.0323453
1095	1294	0.207394	-0.0326063
1096	1295	0.207142	-0.0328576
1097	1296	0.206833	-0.0331667
1098	1297	0.206515	-0.0334853
1099	1298	0.20621	-0.0337904
1100	1299	0.205883	-0.0341168
1101	1300	0.205541	-0.0344591
1102	1301	0.205192	-0.0348082
1103	1302	0.204843	-0.0351566
1104	1303	0.204501	-0.0354992
1105	1304	0.204146	-0.0358538
1106	1305	0.203753	-0.036247
1107	1306	0.203338	-0.0366622
1108	1307	0.202922	-0.0370782
1109	1308	0.202497	-0.0375029
1110	1309	0.202106	-0.0378942
1111	1310	0.201706	-0.0382943
1112	1311	0.201294	-0.0387063
1113	1312	0.200808	-0.0391918
1114	1313	0.200325	-0.0396746
1115	1314	0.199761	-0.0402393
1116	1315	0.199211	-0.0407889
1117	1316	0.198677	-0.0413229
1118	1317	0.198142	-0.0418579
1119	1318	0.197564	-0.0424359
1120	1319	0.196985	-0.0430153
1121	1320	0.196402	-0.0435983
1122	1321	0.195858	-0.0441423
1123	1322	0.195301	-0.0446988
1124	1323	0.194677	-0.0453232
1125	1324	0.194014	-0.0459858
1126	1325	0.193334	-0.0466663
1127	1326	0.192643	-0.0473573
1128	1327	0.191961	-0.0480393
1129	1328	0.191284	-0.0487163
1130	1329	0.190562	-0.049438
1389	1588	0.190335	-0.0496647
1390	1589	0.190827	-0.0491729
1391	1590	0.19129	-0.0487104
1392	1591	0.191765	-0.0482351
1393	1592	0.192257	-0.0477427
1394	1593	0.192766	-0.0472336
1395	1594	0.193295	-0.0467046
1396	1595	0.193832	-0.0461679
1397	1596	0.194381	-0.045619
1398	1597	0.194978	-0.0450224
1399	1598	0.195611	-0.0443888
1400	1599	0.19624	-0.0437602
1401	1600	0.196857	-0.043143
1402	1601	0.197465	-0.0425352
1403	1602	0.198073	-0.041927
1404	1603	0.198686	-0.041314
1405	1604	0.1993	-0.0407003
1406	1605	0.199949	-0.0400509
1407	1606	0.200616	-0.0393843
1408	1607	0.201278	-0.0387222
1409	1608	0.201952	-0.0380476
1410	1609	0.202639	-0.0373612
1411	1610	0.203294	-0.0367057
1412	1611	0.203961	-0.0360391
1413	1612	0.204645	-0.0353546
1414	1613	0.205307	-0.0346934
1415	1614	0.205967	-0.0340326
1416	1615	0.206648	-0.0333521
1417	1616	0.207327	-0.0326733
1418	1617	0.207982	-0.0320185
1419	1618	0.208633	-0.0313672
1420	1619	0.209324	-0.0306763
1421	1620	0.210012	-0.0299879
1422	1621	0.210713	-0.0292872
1423	1622	0.211418	-0.0285824
1424	1623	0.212125	-0.0278752
1425	1624	0.212832	-0.0271679
1426	1625	0.213498	-0.0265021
1427	1626	0.214192	-0.0258076
1428	1627	0.214889	-0.0251114
1429	1628	0.215588	-0.0244124
1430	1629	0.216263	-0.023737
1431	1630	0.216937	-0.0230625
1432	1631	0.217652	-0.0223482
1433	1632	0.21837	-0.0216297
1434	1633	0.219083	-0.020917
1435	1634	0.219805	-0.0201953
1436	1635	0.220533	-0.0194672
1437	1636	0.221259	-0.018741
1438	1637	0.222065	-0.0179353
1439	1638	0.222871	-0.0171292
1440	1639	0.223676	-0.0163242
1441	1640	0.224448	-0.015552
1442	1641	0.225215	-0.014785
1443	1642	0.225963	-0.0140368
1444	1643	0.226708	-0.0132919
1445	1644	0.227448	-0.0125517
1446	1645	0.228191	-0.011809
1447	1646	0.228957	-0.0110426
1448	1647	0.229711	-0.0102892
1449	1648	0.230482	-0.00951843
1450	1649	0.23089	-0.00911001
1451	1650	0.231326	-0.00867449
1452	1651	0.231809	-0.00819138
1453	1652	0.232287	-0.0077132
1454	1653	0.232782	-0.00721811
1455	1654	0.23328	-0.00672003
1456	1655	0.233742	-0.00625758
1457	1656	0.234225	-0.00577528
1458	1657	0.234698	-0.00530204
1459	1658	0.235134	-0.00486648
1460	1659	0.235537	-0.00446284
1461	1660	0.235922	-0.00407809
1462	1661	0.236307	-0.00369304
1463	1662	0.236709	-0.00329111
1464	1663	0.237148	-0.00285153
1465	1664	0.237607	-0.00239296
1466	1665	0.238053	-0.00194717
1467	1666	0.238481	-0.00151875
1468	1667	0.238892	-0.00110802
1469	1668	0.23928	-0.000720225
1470	1669	0.239643	-0.000357448
1471	1670	0.239958	-4.18322e-05
1472	1671	0.240292	0.000291839
1473	1672	0.2406	0.000600045
1474	1673	0.240924	0.00092358
1475	1674	0.241271	0.00127104
1476	1675	0.241608	0.00160837
1477	1676	0.241931	0.00193079
1478	1677	0.24223	0.00222974
1479	1678	0.242568	0.00256775
1480	1679	0.242903	0.00290341
1481	1680	0.243224	0.00322445
1482	1681	0.243518	0.00351843
1483	1682	0.243844	0.00384426
1484	1683	0.244025	0.0040248
1485	1684	0.244254	0.0042543
1486	1685	0.244498	0.00449816
1487	1686	0.244743	0.0047432
1488	1687	0.24497	0.00496975
1489	1688	0.245171	0.00517101
1490	1689	0.245404	0.00540395
1491	1690	0.245579	0.00557939
1492	1691	0.24577	0.00576982
1493	1692	0.245981	0.005981
1494	1693	0.246175	0.00617474
1495	1694	0.246388	0.00638796
1496	1695	0.246551	0.00655099
1497	1696	0.246684	0.00668374
1498	1697	0.246744	0.00674356
1499	1698	0.246795	0.00679489
1500	1699	0.246865	0.00686541
1501	1700	0.246926	0.00692557
1502	1701	0.24697	0.00697035
1503	1702	0.247008	0.00700795
1504	1703	0.247055	0.00705485
1505	1704	0.247091	0.00709134
1506	1705	0.247102	0.0071024
1507	1706	0.247109	0.00710854
1508	1707	0.247102	0.00710152
1509	1708	0.247085	0.00708488
1510	1709	0.247054	0.00705383
1511	1710	0.247012	0.00701245
1512	1711	0.24693	0.00693026
1513	1712	0.246821	0.00682106
1514	1713	0.24667	0.00667029
1515	1714	0.246483	0.0064832
1516	1715	0.246355	0.00635457
1517	1716	0.246216	0.00621582
1518	1717	0.246161	0.00616078
1519	1718	0.246131	0.00613079
1520	1719	0.246076	0.00607613
1521	1720	0.246034	0.00603358
1522	1721	0.246035	0.00603462
1523	1722	0.246037	0.00603665
1524	1723	0.246028	0.00602842
1525	1724	0.246021	0.00602137
1526	1725	0.246057	0.00605731
1527	1726	0.24617	0.00616969
1528	1727	0.246316	0.00631633
1529	1728	0.246491	0.00649111
1530	1729	0.246664	0.00666443
1531	1730	0.246823	0.00682289
1532	1731	0.247004	0.00700405
1533	1732	0.247192	0.00719208
1534	1733	0.247401	0.00740119
1535	1734	0.247599	0.00759853
1536	1735	0.247797	0.00779742
1537	1736	0.248052	0.00805225
1538	1737	0.248306	0.0083061
1539	1738	0.248604	0.00860354
1540	1739	0.248916	0.00891608
1541	1740	0.24922	0.00922005
1542	1741	0.249525	0.00952489
1543	1742	0.249812	0.00981198
1544	1743	0.250079	0.0100795
1545	1744	0.250322	0.0103221
1546	1745	0.25059	0.0105899
1547	1746	0.25085	0.0108501
1548	1747	0.251134	0.0111341
1549	1748	0.2514	0.0114004
1550	1749	0.251703	0.0117035
1551	1750	0.252015	0.0120154
1552	1751	0.252337	0.012337
1553	1752	0.252653	0.012653
1554	1753	0.252984	0.0129837
1555	1754	0.253311	0.0133106
1556	1755	0.253653	0.0136534
1557	1756	0.25399	0.0139896
1558	1757	0.254268	0.0142678
1559	1758	0.254546	0.0145458
1560	1759	0.254842	0.0148418
1561	1760	0.255123	0.0151233
1562	1761	0.255415	0.0154151
1563	1762	0.255704	0.0157035
1564	1763	0.255915	0.0159154
1565	1764	0.256152	0.0161519
1566	1765	0.256395	0.0163948
1567	1766	0.256619	0.016619
1568	1767	0.256859	0.016859
1569	1768	0.257089	0.0170885
1570	1769	0.257307	0.0173067
1571	1770	0.257573	0.0175725
1572	1771	0.257878	0.0178778
1573	1772	0.258149	0.0181488
1574	1773	0.258447	0.0184472
1575	1774	0.258705	0.0187049
1576	1775	0.258953	0.0189526
1577	1776	0.259153	0.0191525
1578	1777	0.259294	0.019294
1579	1778	0.259437	0.0194369
1580	1779	0.259554	0.019554
1581	1780	0.259642	0.0196418
1582	1781	0.259735	0.0197351
1583	1782	0.259869	0.0198685
1584	1783	0.259991	0.0199915
1585	1784	0.260052	0.0200522
1586	1785	0.260106	0.020106
1587	1786	0.260164	0.0201638
1588	1787	0.260219	0.0202194
1589	1788	0.260217	0.0202172
1590	1789	0.260204	0.0202037
1591	1790	0.260205	0.0202047
1592	1791	0.260197	0.0201974
1593	1792	0.260144	0.0201444
1594	1793	0.26005	0.0200496
1595	1794	0.259959	0.0199585
1596	1795	0.259834	0.0198344
1597	1796	0.259688	0.0196875
1598	1797	0.259568	0.0195685
1599	1798	0.259404	0.0194038
1600	1799	0.259212	0.0192122
1601	1800	0.259085	0.0190853
1602	1801	0.258941	0.0189407
1603	1802	0.258784	0.0187835
1604	1803	0.258619	0.0186194
1605	1804	0.258432	0.0184315
1606	1805	0.258218	0.0182177
1607	1806	0.258	0.0180003
1608	1807	0.257772	0.017772
1609	1808	0.257638	0.0176377
1610	1809	0.257561	0.017561
1611	1810	0.257524	0.0175244
1612	1811	0.257481	0.0174809
1613	1812	0.257443	0.0174432
1614	1813	0.257395	0.0173949
1615	1814	0.257348	0.0173484
1616	1815	0.257315	0.0173151
1617	1816	0.257284	0.0172838
1618	1817	0.257219	0.0172188
1619	1818	0.257174	0.0171739
1620	1819	0.257055	0.0170546
1621	1820	0.256937	0.016937
1622	1821	0.256789	0.0167893
1623	1822	0.256626	0.0166257
1624	1823	0.256443	0.016443
1625	1824	0.256255	0.0162554
1626	1825	0.256068	0.0160679
1627	1826	0.255833	0.0158325
1628	1827	0.255614	0.0156139
1629	1828	0.255385	0.0153847
1630	1829	0.255158	0.015158
1631	1830	0.254941	0.0149408
1632	1831	0.25472	0.01472
1633	1832	0.254488	0.014488
1634	1833	0.254243	0.0142431
1635	1834	0.254026	0.0140258
1636	1835	0.25373	0.0137303
1637	1836	0.253378	0.0133781
1638	1837	0.252966	0.0129661
1639	1838	0.252541	0.0125409
1640	1839	0.252095	0.0120949
1641	1840	0.2517	0.0117002
1642	1841	0.251297	0.0112972
1643	1842	0.250904	0.0109044
1644	1843	0.250527	0.0105271
1645	1844	0.250138	0.0101377
1646	1845	0.249759	0.00975936
1647	1846	0.249369	0.00936916
1648	1847	0.248943	0.00894319
1649	1848	0.248492	0.00849237
1650	1849	0.247998	0.00799827
1651	1850	0.247491	0.00749147
1652	1851	0.2469	0.00689958
1653	1852	0.246269	0.00626908
1654	1853	0.245601	0.00560093
1655	1854	0.244898	0.00489769
1656	1855	0.244191	0.00419133
1657	1856	0.243459	0.00345869
1658	1857	0.242743	0.00274253
1659	1858	0.242029	0.00202891
1660	1859	0.241315	0.00131545
1661	1860	0.240618	0.000617695
1662	1861	0.239928	-7.22006e-05
1663	1862	0.239212	-0.000788366
1664	1863	0.238485	-0.0015151
1665	1864	0.237737	-0.00226311
1666	1865	0.237002	-0.00299815
1667	1866	0.236345	-0.00365533
1668	1867	0.235697	-0.00430295
1669	1868	0.234967	-0.00503304
1670	1869	0.234224	-0.0057764
1671	1870	0.233499	-0.00650099
1672	1871	0.232759	-0.007241
1673	1872	0.232008	-0.0079916
1674	1873	0.23125	-0.00875036
1675	1874	0.230506	-0.00949443
1676	1875	0.229763	-0.0102365
1677	1876	0.229037	-0.0109626
1678	1877	0.228388	-0.0116118
1679	1878	0.227735	-0.0122654
1680	1879	0.22706	-0.0129399
1681	1880	0.22641	-0.0135902
1682	1881	0.225847	-0.0141528
1683	1882	0.22527	-0.0147302
1684	1883	0.224755	-0.0152454
1685	1884	0.224212	-0.0157878
1686	1885	0.223676	-0.0163243
1687	1886	0.223109	-0.0168908
1688	1887	0.222541	-0.0174593
1689	1888	0.221968	-0.0180319
1690	1889	0.221404	-0.0185956
1691	1890	0.220856	-0.0191441
1692	1891	0.220302	-0.0196985
1693	1892	0.219746	-0.0202536
1694	1893	0.21919	-0.0208103
1695	1894	0.218658	-0.0213417
1696	1895	0.218162	-0.0218379
1697	1896	0.217691	-0.0223088
1698	1897	0.217243	-0.0227568
1699	1898	0.216787	-0.0232131
1700	1899	0.216308	-0.0236925
1701	1900	0.215758	-0.0242424
1702	1901	0.215209	-0.0247909
1703	1902	0.214655	-0.0253451
1704	1903	0.214084	-0.0259163
1705	1904	0.213496	-0.0265042
1706	1905	0.212853	-0.0271467
1707	1906	0.212233	-0.027767
1708	1907	0.211622	-0.0283776
1709	1908	0.211004	-0.0289958
1710	1909	0.210391	-0.029609
1711	1910	0.209784	-0.0302156
1712	1911	0.209214	-0.0307858
1713	1912	0.208642	-0.0313578
1714	1913	0.208101	-0.031899
1715	1914	0.20756	-0.0324405
1716	1915	0.206962	-0.0330381
1717	1916	0.20636	-0.0336403
1718	1917	0.20574	-0.0342605
1719	1918	0.205111	-0.0348892
1720	1919	0.204501	-0.0354985
1721	1920	0.203883	-0.0361167
1722	1921	0.203287	-0.0367133
1723	1922	0.202683	-0.0373173
1724	1923	0.202084	-0.037916
1725	1924	0.201479	-0.0385213
1726	1925	0.200862	-0.0391384
1727	1926	0.200199	-0.0398012
1728	1927	0.199501	-0.0404989
