Start_Pos	End_Pos	Discriminant_Value	Distance from cutoff
6717	6908	0.2085	-0.0315004
6718	6909	0.209436	-0.0305643
6719	6910	0.210363	-0.0296366
6720	6911	0.211412	-0.0285878
6721	6912	0.212226	-0.0277741
6722	6913	0.213196	-0.0268043
6723	6914	0.213723	-0.0262771
6724	6915	0.213658	-0.0263424
6725	6916	0.213494	-0.0265064
6726	6917	0.21311	-0.0268901
6727	6918	0.212611	-0.0273889
6728	6919	0.211911	-0.0280891
6729	6920	0.211439	-0.0285614
6730	6921	0.211087	-0.0289126
6731	6922	0.210774	-0.0292258
6732	6923	0.209993	-0.030007
6733	6924	0.209285	-0.0307154
6734	6925	0.208773	-0.0312268
6735	6926	0.20866	-0.0313401
6736	6927	0.20878	-0.0312202
6737	6928	0.209479	-0.0305213
6738	6929	0.210237	-0.029763
6739	6930	0.210924	-0.0290765
6740	6931	0.211971	-0.0280293
6741	6932	0.213265	-0.0267345
6742	6933	0.214437	-0.0255633
6743	6934	0.215515	-0.0244848
6744	6935	0.216497	-0.0235026
6745	6936	0.217185	-0.0228151
6746	6937	0.217948	-0.022052
6747	6938	0.218458	-0.0215418
6748	6939	0.218727	-0.0212729
6749	6940	0.219068	-0.0209324
6750	6941	0.219303	-0.0206974
6751	6942	0.219586	-0.0204141
6752	6943	0.219952	-0.0200482
6753	6944	0.220126	-0.0198738
6754	6945	0.220262	-0.0197384
6755	6946	0.220311	-0.0196892
6756	6947	0.220499	-0.0195013
6757	6948	0.221084	-0.0189159
6758	6949	0.221461	-0.0185395
6759	6950	0.221844	-0.0181557
6760	6951	0.221835	-0.018165
6761	6952	0.221805	-0.0181955
6762	6953	0.222083	-0.0179173
6763	6954	0.222389	-0.017611
6764	6955	0.22277	-0.0172304
6765	6956	0.223524	-0.0164757
6766	6957	0.224164	-0.0158362
6767	6958	0.224902	-0.0150985
6768	6959	0.225423	-0.014577
6769	6960	0.225659	-0.0143407
6770	6961	0.225823	-0.0141769
6771	6962	0.22592	-0.0140796
6772	6963	0.226073	-0.0139274
6773	6964	0.226361	-0.0136387
6774	6965	0.227	-0.0129996
6775	6966	0.227496	-0.0125043
6776	6967	0.227867	-0.0121327
6777	6968	0.228083	-0.0119175
6778	6969	0.228448	-0.0115521
6779	6970	0.228626	-0.0113741
6780	6971	0.228273	-0.011727
6781	6972	0.227679	-0.0123212
6782	6973	0.226834	-0.0131655
6783	6974	0.226081	-0.0139195
6784	6975	0.225371	-0.014629
6785	6976	0.224645	-0.0153554
6786	6977	0.224013	-0.0159868
6787	6978	0.223304	-0.0166957
6788	6979	0.22217	-0.0178304
6789	6980	0.220781	-0.0192185
6790	6981	0.219169	-0.020831
6791	6982	0.218023	-0.0219772
6792	6983	0.217049	-0.0229512
6793	6984	0.216344	-0.0236558
6794	6985	0.216339	-0.0236608
6795	6986	0.216477	-0.0235235
6796	6987	0.21688	-0.0231198
6797	6988	0.217103	-0.0228973
6798	6989	0.217337	-0.0226632
6799	6990	0.217707	-0.0222929
6800	6991	0.218025	-0.0219751
6801	6992	0.218248	-0.0217524
6802	6993	0.218171	-0.0218294
6803	6994	0.218249	-0.0217509
6804	6995	0.21845	-0.0215499
6805	6996	0.218822	-0.0211779
6806	6997	0.218931	-0.0210687
6807	6998	0.219098	-0.0209024
6808	6999	0.219472	-0.0205275
6809	7000	0.219769	-0.0202309
6810	7001	0.220068	-0.0199319
6811	7002	0.220639	-0.0193607
6812	7003	0.221304	-0.0186957
6813	7004	0.22209	-0.0179103
6814	7005	0.222762	-0.0172381
6815	7006	0.223457	-0.0165426
6816	7007	0.224204	-0.0157963
6817	7008	0.224446	-0.0155537
6818	7009	0.224552	-0.0154477
6819	7010	0.224483	-0.0155166
6820	7011	0.224308	-0.015692
6821	7012	0.224094	-0.0159062
6822	7013	0.223444	-0.0165562
6823	7014	0.222468	-0.0175318
6824	7015	0.221423	-0.0185772
6825	7016	0.22055	-0.01945
6826	7017	0.219904	-0.0200962
6827	7018	0.219546	-0.0204544
6828	7019	0.219315	-0.0206846
6829	7020	0.219519	-0.0204807
6830	7021	0.21997	-0.0200304
6831	7022	0.220634	-0.0193665
6832	7023	0.221576	-0.0184235
6833	7024	0.222582	-0.0174185
6834	7025	0.223346	-0.0166542
6835	7026	0.224259	-0.0157413
6836	7027	0.225434	-0.0145659
6837	7028	0.226701	-0.0132994
6838	7029	0.228057	-0.0119428
6839	7030	0.228944	-0.0110563
6840	7031	0.229708	-0.0102923
6841	7032	0.230098	-0.00990156
6842	7033	0.230123	-0.00987728
6843	7034	0.230046	-0.00995375
6844	7035	0.229406	-0.0105939
6845	7036	0.22867	-0.0113302
6846	7037	0.228052	-0.0119481
6847	7038	0.227429	-0.0125713
6848	7039	0.226548	-0.0134516
6849	7040	0.225687	-0.0143125
6850	7041	0.227933	-0.012067
6851	7042	0.228278	-0.011722
6852	7043	0.226862	-0.013138
6853	7044	0.224614	-0.015386
6854	7045	0.220731	-0.0192692
6855	7046	0.216089	-0.0239111
6856	7047	0.21085	-0.0291498
6857	7048	0.20575	-0.0342499
6858	7049	0.200834	-0.0391658
6859	7050	0.195979	-0.0440212
6860	7051	0.191778	-0.0482222
7674	7865	0.191587	-0.0484133
7675	7866	0.193541	-0.0464593
7676	7867	0.19489	-0.0451103
7677	7868	0.195234	-0.0447658
7678	7869	0.194309	-0.0456914
7679	7870	0.192471	-0.0475289
7680	7871	0.197605	-0.0423951
7681	7872	0.200783	-0.0392173
7682	7873	0.201487	-0.0385129
7683	7874	0.20058	-0.0394196
7684	7875	0.197457	-0.0425433
7685	7876	0.192953	-0.047047
8668	8859	0.190363	-0.0496371
8669	8860	0.190929	-0.0490711
8670	8861	0.191738	-0.0482618
8671	8862	0.192405	-0.0475949
8672	8863	0.192884	-0.0471156
8673	8864	0.193144	-0.0468559
8674	8865	0.19323	-0.0467704
8675	8866	0.193244	-0.0467563
8676	8867	0.19284	-0.0471602
8677	8868	0.192177	-0.047823
8678	8869	0.19152	-0.04848
8679	8870	0.190714	-0.0492858
9379	9570	0.190972	-0.0490281
9380	9571	0.192497	-0.0475033
9381	9572	0.193628	-0.0463722
9382	9573	0.194768	-0.0452319
9383	9574	0.195918	-0.0440816
9384	9575	0.196869	-0.0431309
9385	9576	0.197546	-0.0424537
9386	9577	0.197819	-0.0421807
9387	9578	0.197868	-0.0421324
9388	9579	0.197787	-0.0422126
9389	9580	0.197352	-0.0426481
9390	9581	0.196521	-0.0434786
9391	9582	0.196121	-0.0438785
9392	9583	0.195783	-0.0442173
9393	9584	0.195079	-0.044921
9394	9585	0.195107	-0.0448929
9395	9586	0.195309	-0.0446913
9396	9587	0.195856	-0.0441439
9397	9588	0.196414	-0.0435865
9398	9589	0.197212	-0.0427876
9399	9590	0.198138	-0.0418624
9400	9591	0.199264	-0.0407364
9401	9592	0.20059	-0.0394095
9402	9593	0.201819	-0.0381809
9403	9594	0.202791	-0.0372089
9404	9595	0.203812	-0.0361876
9405	9596	0.204366	-0.0356339
9406	9597	0.204694	-0.035306
9407	9598	0.204888	-0.0351121
9408	9599	0.20481	-0.0351902
9409	9600	0.20465	-0.03535
9410	9601	0.20437	-0.0356297
9411	9602	0.203911	-0.0360893
9412	9603	0.203605	-0.0363953
9413	9604	0.203351	-0.0366487
9414	9605	0.202731	-0.0372687
9415	9606	0.201956	-0.0380439
9416	9607	0.2016	-0.0384001
9417	9608	0.201075	-0.0389254
9418	9609	0.200704	-0.0392959
9419	9610	0.20076	-0.0392403
9420	9611	0.20095	-0.0390499
9421	9612	0.201129	-0.0388714
9422	9613	0.201121	-0.0388788
9423	9614	0.201153	-0.0388471
9424	9615	0.201393	-0.0386068
9425	9616	0.201263	-0.0387367
9426	9617	0.201125	-0.0388749
9427	9618	0.200984	-0.0390164
9428	9619	0.200843	-0.0391568
9429	9620	0.200999	-0.0390008
9430	9621	0.201034	-0.0389657
9431	9622	0.200757	-0.0392431
9432	9623	0.200376	-0.0396244
9433	9624	0.199817	-0.0401829
9434	9625	0.199033	-0.040967
9435	9626	0.198096	-0.0419037
9436	9627	0.197033	-0.0429672
9437	9628	0.196262	-0.0437382
9438	9629	0.195639	-0.0443611
9439	9630	0.195103	-0.0448975
9440	9631	0.194798	-0.0452023
9441	9632	0.194551	-0.0454492
9442	9633	0.193945	-0.046055
9443	9634	0.193234	-0.046766
9444	9635	0.192331	-0.0476692
9445	9636	0.191585	-0.0484146
9446	9637	0.190705	-0.0492953
9565	9756	0.190176	-0.0498241
9566	9757	0.190736	-0.0492641
9567	9758	0.191311	-0.0486892
9568	9759	0.191568	-0.0484324
9569	9760	0.192047	-0.047953
9570	9761	0.192659	-0.0473414
9571	9762	0.193184	-0.0468162
9572	9763	0.193837	-0.046163
9573	9764	0.194544	-0.0454559
9574	9765	0.195078	-0.0449224
9575	9766	0.195276	-0.0447238
9576	9767	0.195371	-0.0446288
9577	9768	0.195327	-0.0446726
9578	9769	0.195565	-0.0444353
9579	9770	0.195637	-0.0443634
9580	9771	0.19565	-0.0443505
9581	9772	0.195713	-0.044287
9582	9773	0.195992	-0.0440079
9583	9774	0.196119	-0.0438809
9584	9775	0.196014	-0.043986
9585	9776	0.195936	-0.0440643
9586	9777	0.195328	-0.0446724
9587	9778	0.194699	-0.0453013
9588	9779	0.19367	-0.0463304
9589	9780	0.192628	-0.0473722
9590	9781	0.191502	-0.0484975
9591	9782	0.190237	-0.0497632
9611	9802	0.190618	-0.0493822
9612	9803	0.191531	-0.0484686
9613	9804	0.192075	-0.0479249
9614	9805	0.192872	-0.0471275
9615	9806	0.1936	-0.0464003
9616	9807	0.194682	-0.0453179
9617	9808	0.196083	-0.0439171
9618	9809	0.197513	-0.0424875
9619	9810	0.199398	-0.0406018
9620	9811	0.201189	-0.0388108
9621	9812	0.20314	-0.0368602
9622	9813	0.205084	-0.0349164
9623	9814	0.206513	-0.0334869
9624	9815	0.207466	-0.0325338
9625	9816	0.208134	-0.0318662
9626	9817	0.208823	-0.0311773
9627	9818	0.209309	-0.030691
9628	9819	0.209472	-0.0305279
9629	9820	0.209035	-0.0309652
9630	9821	0.208765	-0.0312355
9631	9822	0.208265	-0.0317349
9632	9823	0.207524	-0.0324758
9633	9824	0.206925	-0.0330746
9634	9825	0.206172	-0.033828
9635	9826	0.205253	-0.0347472
9636	9827	0.204619	-0.0353807
9637	9828	0.204182	-0.0358178
9638	9829	0.204429	-0.0355706
9639	9830	0.204794	-0.0352061
9640	9831	0.205068	-0.0349318
9641	9832	0.205757	-0.0342428
9642	9833	0.206382	-0.0336179
9643	9834	0.207077	-0.0329233
9644	9835	0.207954	-0.0320456
9645	9836	0.208944	-0.0310559
9646	9837	0.210176	-0.0298241
9647	9838	0.211431	-0.0285693
9648	9839	0.212597	-0.0274028
9649	9840	0.213543	-0.0264569
9650	9841	0.214464	-0.025536
9651	9842	0.215362	-0.0246378
9652	9843	0.216354	-0.0236459
9653	9844	0.216993	-0.0230071
9654	9845	0.217539	-0.022461
9655	9846	0.218009	-0.0219908
9656	9847	0.21832	-0.0216795
9657	9848	0.218799	-0.021201
9658	9849	0.21932	-0.0206795
9659	9850	0.21962	-0.0203797
9660	9851	0.219741	-0.0202588
9661	9852	0.219488	-0.0205118
9662	9853	0.218942	-0.021058
9663	9854	0.218095	-0.0219051
9664	9855	0.216828	-0.0231716
9665	9856	0.215469	-0.0245307
9666	9857	0.214503	-0.0254968
9667	9858	0.213655	-0.0263451
9668	9859	0.212677	-0.0273229
9669	9860	0.211703	-0.0282971
9670	9861	0.210646	-0.0293543
9671	9862	0.209516	-0.0304837
9672	9863	0.208385	-0.0316147
9673	9864	0.207667	-0.0323326
9674	9865	0.206959	-0.0330406
9675	9866	0.206568	-0.0334316
9676	9867	0.206604	-0.0333955
9677	9868	0.206874	-0.0331262
9678	9869	0.207179	-0.0328214
9679	9870	0.207578	-0.0324215
9680	9871	0.207998	-0.0320023
9681	9872	0.20805	-0.0319497
9682	9873	0.208077	-0.0319227
9683	9874	0.207973	-0.0320268
9684	9875	0.207557	-0.0324435
9685	9876	0.2072	-0.0328004
9686	9877	0.206649	-0.0333511
9687	9878	0.205912	-0.0340884
9688	9879	0.205267	-0.0347328
9689	9880	0.204215	-0.0357855
9690	9881	0.203189	-0.0368111
9691	9882	0.202026	-0.0379739
9692	9883	0.200514	-0.0394862
9693	9884	0.199118	-0.040882
9694	9885	0.197676	-0.0423245
9695	9886	0.196728	-0.0432721
9696	9887	0.195757	-0.0442431
9697	9888	0.195123	-0.0448768
9698	9889	0.194789	-0.045211
9699	9890	0.194458	-0.0455416
9700	9891	0.194106	-0.0458941
9701	9892	0.193718	-0.0462821
9702	9893	0.193145	-0.0468547
9703	9894	0.192225	-0.0477754
9704	9895	0.191511	-0.0484891
9705	9896	0.190687	-0.0493132
